Source Name,Country,Type,Frequency,URL
Travelhealthpro,United Kingdom,web,interval:120,https://travelhealthpro.org.uk/
Polri — Tribratanews Jabar,Indonesia,web,interval:60,https://tribratanews.jabar.polri.go.id/
Tribune,Pakistan,web,interval:120,https://tribune.com.pk/
Tribune,Philippines,web,interval:120,https://tribune.net.ph/
Tribuneindia,India,web,interval:120,https://tribuneindia.com/
Tristarnews,Taiwan,web,interval:120,https://tristarnews.com.tw/
Trithucvn2,Vietnam,web,interval:120,https://trithucvn2.net/
Trt,Turkey,web,interval:120,https://trt.global/
Tsargrad,Russia,web,interval:120,https://tsargrad.tv/
Ttbc Hcm,Vietnam,web,interval:60,https://ttbc-hcm.gov.vn/
Hsnews — Ttt,Taiwan,web,interval:120,https://ttt.hsnews.com.tw/
Ttv,Taiwan,web,interval:120,https://ttv.com.tw/
Tuoi Tre,Vietnam,web,interval:120,https://tuoitre.vn/
Tuoitrethudo,Vietnam,web,interval:120,https://tuoitrethudo.vn/
Turnnewsapp,Unknown,web,interval:120,https://turnnewsapp.com/
Tvonenews,Indonesia,web,interval:120,https://tvonenews.com/
Tvsarawak,Malaysia,web,interval:120,https://tvsarawak.my/
Yahoo News,Taiwan,web,interval:120,https://tw.news.yahoo.com/
Nextapple,Taiwan,web,interval:120,https://tw.nextapple.com/
Udn,Taiwan,web,interval:120,https://udn.com/
Uii,Indonesia,web,interval:120,https://uii.ac.id/
Yahoo News,United Kingdom,web,interval:120,https://uk.news.yahoo.com/
Unair,Indonesia,web,interval:120,https://unair.ac.id/
Unb,Bangladesh,web,interval:120,https://unb.com.bd/
Unicef,Australia,web,interval:120,https://unicef.org.au/
Unn,Ukraine,web,interval:120,https://unn.ua/
Upi,United States,web,interval:120,https://upi.com/
App — Urdu,Pakistan,web,interval:120,https://urdu.app.com.pk/
Usatoday,United States,web,interval:120,https://usatoday.com/
Daum,South Korea,web,interval:120,https://v.daum.net/
Validnews,Indonesia,web,interval:120,https://validnews.id/
Varnam,Malaysia,web,interval:120,https://varnam.my/
Verdictum,India,web,interval:120,https://verdictum.in/
Vietbao,Vietnam,web,interval:120,https://vietbao.vn/
Vietgiaitri,Vietnam,web,interval:120,https://vietgiaitri.com/
Vietnambiz,Vietnam,web,interval:120,https://vietnambiz.vn/
Viettimes,Vietnam,web,interval:120,https://viettimes.vn/
Bomboradyo — Vigan,Philippines,web,interval:120,https://vigan.bomboradyo.com/
Visayandailystar,Philippines,web,interval:120,https://visayandailystar.com/
Politiko — Visayas,Philippines,web,interval:120,https://visayas.politiko.com.ph/
Viv,Indonesia,web,interval:120,https://viv.co.id/
Vneconomy,Vietnam,web,interval:120,https://vneconomy.vn/
Vnvc,Vietnam,web,interval:120,https://vnvc.vn/
Voaindonesia,Indonesia,web,interval:120,https://voaindonesia.com/
Voh,Vietnam,web,interval:120,https://voh.com.vn/
Voi,Indonesia,web,interval:120,https://voi.id/
Vov,Vietnam,web,interval:60,https://vov.gov.vn/
Vov,Vietnam,web,interval:120,https://vov.vn/
Vov — Vov1,Vietnam,web,interval:120,https://vov1.vov.vn/
Vovgiaothong,Vietnam,web,interval:120,https://vovgiaothong.vn/
Vtv,Vietnam,web,interval:120,https://vtv.vn/
Wadr,Regional,web,interval:120,https://wadr.org/
Wahpetondailynews,United States,web,interval:120,https://wahpetondailynews.com/
Jogjakota — Warta,Indonesia,web,interval:60,https://warta.jogjakota.go.id/
Washingtonpost,United States,web,interval:120,https://washingtonpost.com/
Watoday,Australia,web,interval:120,https://watoday.com.au/
Waymagazine,Unknown,web,interval:120,https://waymagazine.org/
Wcvb,United States,web,interval:120,https://wcvb.com/
Wdbj7,United States,web,interval:120,https://wdbj7.com/
Wenweipo,Hong Kong,web,interval:120,https://wenweipo.com/
Wenxuecity,China,web,interval:120,https://wenxuecity.com/
Wgntv,United States,web,interval:120,https://wgntv.com/
Orf — Wien,Austria,web,interval:120,https://wien.orf.at/
Womensweekly,Australia,web,interval:120,https://womensweekly.com.au/
Workpointnews,Thailand,web,interval:120,https://workpointnews.com/
Wusa9,United States,web,interval:120,https://wusa9.com/
Wvnews,United States,web,interval:120,https://wvnews.com/
4ca,Australia,web,interval:120,https://www.4ca.com.au/
Aa,Turkey,web,interval:120,https://www.aa.com.tr/
Abante,Philippines,web,interval:120,https://www.abante.com.ph/
Abc,Australia,web,interval:120,https://www.abc.net.au/
ABS-CBN,Philippines,web,interval:120,https://www.abs-cbn.com/
Adaderana,Sri Lanka,web,interval:120,https://www.adaderana.lk/
Africanews,Regional,web,interval:120,https://www.africanews.com/
Agenzianova,Italy,web,interval:120,https://www.agenzianova.com/
Ajnn,Indonesia,web,interval:120,https://www.ajnn.net/
An17,Indonesia,web,interval:120,https://www.an17.com/
Antena3,Spain,web,interval:120,https://www.antena3.com/
Aol,United States,web,interval:120,https://www.aol.com/
App,Pakistan,web,interval:120,https://www.app.com.pk/
Arabnews,Saudi Arabia,web,interval:120,https://www.arabnews.com/
Atlantanewsfirst,United States,web,interval:120,https://www.atlantanewsfirst.com/
Audacy,United States,web,interval:120,https://www.audacy.com/
Admin — Bag,Switzerland,web,interval:120,https://www.bag.admin.ch/
Balipost,Indonesia,web,interval:120,https://www.balipost.com/
Bangkokbiznews,Thailand,web,interval:120,https://www.bangkokbiznews.com/
Banglanews24,Bangladesh,web,interval:120,https://www.banglanews24.com/
Banglatribune,Bangladesh,web,interval:120,https://www.banglatribune.com/
Barrons,United States,web,interval:120,https://www.barrons.com/
Bazonline,Switzerland,web,interval:120,https://www.bazonline.ch/
BBC,United Kingdom,web,interval:120,https://www.bbc.com/
Bd Pratidin,Bangladesh,web,interval:120,https://www.bd-pratidin.com/
Beritasatu,Indonesia,web,interval:120,https://www.beritasatu.com/
Bernama,Malaysia,web,interval:120,https://www.bernama.com/en/region/news.php?id=2428800
Bhaskar,India,web,interval:120,https://www.bhaskar.com/
Bhaskarhindi,India,web,interval:120,https://www.bhaskarhindi.com/
Birminghammail,United Kingdom,web,interval:120,https://www.birminghammail.co.uk/
Blackenterprise,United States,web,interval:120,https://www.blackenterprise.com/
Bloombergtechnoz,Indonesia,web,interval:120,https://www.bloombergtechnoz.com/
Bnionline,Myanmar,web,interval:120,https://www.bnionline.net/
Bolnews,Pakistan,web,interval:120,https://www.bolnews.com/
Bovinevetonline,United States,web,interval:120,https://www.bovinevetonline.com/
Brantbeacon,Canada,web,interval:120,https://www.brantbeacon.ca/
Brecorder,Pakistan,web,interval:120,https://www.brecorder.com/
Brigadanews,Philippines,web,interval:120,https://www.brigadanews.ph/
Bssnews,Bangladesh,web,interval:120,https://www.bssnews.net/
Busan,South Korea,web,interval:120,https://www.busan.com/
Canada,Canada,web,interval:60,https://www.canada.ca/
Capitalfm,Kenya,web,interval:120,https://www.capitalfm.co.ke/
Caravan,Kazakhstan,web,interval:120,https://www.caravan.kz/
Castlegarnews,Canada,web,interval:120,https://www.castlegarnews.com/
Cbc,Canada,web,interval:120,https://www.cbc.ca/
Cbs8,United States,web,interval:120,https://www.cbs8.com/
Cbsnews,United States,web,interval:120,https://www.cbsnews.com/
CDC,Australia,web,interval:60,https://www.cdc.gov.au/
US CDC,United States,web,interval:60,https://www.cdc.gov/
Channel3000,United States,web,interval:120,https://www.channel3000.com/
Chch,Canada,web,interval:120,https://www.chch.com/
Chiangraitimes,Thailand,web,interval:120,https://www.chiangraitimes.com/
Chronline,United States,web,interval:120,https://www.chronline.com/
Chugoku Np,Japan,web,interval:120,https://www.chugoku-np.co.jp/
Citizen,South Africa,web,interval:120,https://www.citizen.co.za/
Cleveland,United States,web,interval:120,https://www.cleveland.com/
Cna,Taiwan,web,interval:120,https://www.cna.com.tw/
CNBC Indonesia,Indonesia,web,interval:120,https://www.cnbcindonesia.com/
CNN Indonesia,Indonesia,web,interval:120,https://www.cnnindonesia.com/
Congo Press,Democratic Republic of the Congo,web,interval:120,https://www.congo-press.com/
Contagionlive,International,web,interval:120,https://www.contagionlive.com/
Corsematin,France,web,interval:120,https://www.corsematin.com/
Cremonaoggi,Italy,web,interval:120,https://www.cremonaoggi.it/
Ctvnews,Canada,web,interval:120,https://www.ctvnews.ca/
Daijiworld,India,web,interval:120,https://www.daijiworld.com/
Daily Sun,Bangladesh,web,interval:120,https://www.daily-sun.com/
Dailyexpress,Malaysia,web,interval:120,https://www.dailyexpress.com.my/
Dailymail,United Kingdom,web,interval:120,https://www.dailymail.co.uk/
Dailymirror,Sri Lanka,web,interval:120,https://www.dailymirror.lk/
Dailynews,Sri Lanka,web,interval:120,https://www.dailynews.lk/
Dawn,Pakistan,web,interval:120,https://www.dawn.com/
Dawnnews,Pakistan,web,interval:120,https://www.dawnnews.tv/
Deccanchronicle,India,web,interval:120,https://www.deccanchronicle.com/
Deccanherald,India,web,interval:120,https://www.deccanherald.com/
Denpost,Indonesia,web,interval:120,https://www.denpost.id/
Denverpost,United States,web,interval:120,https://www.denverpost.com/
Deshsewak,India,web,interval:120,https://www.deshsewak.org/
Detik,Indonesia,web,interval:120,https://www.detik.com/
Dhakatribune,Bangladesh,web,interval:120,https://www.dhakatribune.com/
Diariodeleon,Spain,web,interval:120,https://www.diariodeleon.es/
Diariosigloxxi,Spain,web,interval:120,https://www.diariosigloxxi.com/
Diarioveterinario,Spain,web,interval:120,https://www.diarioveterinario.com/
Dimsumdaily,Hong Kong,web,interval:120,https://www.dimsumdaily.hk/
Texas — Dshs,United States,web,interval:60,https://www.dshs.texas.gov/
Ecr,South Africa,web,interval:120,https://www.ecr.co.za/
Elespanol,Spain,web,interval:120,https://www.elespanol.com/
Elperiodicodearagon,Spain,web,interval:120,https://www.elperiodicodearagon.com/
Elprogreso,Spain,web,interval:120,https://www.elprogreso.es/
Elsiglodetorreon,Mexico,web,interval:120,https://www.elsiglodetorreon.com.mx/
Endpolio,Pakistan,web,interval:60,https://www.endpolio.com.pk/
Ensonhaber,Turkey,web,interval:120,https://www.ensonhaber.com/
Epochtimes,International,web,interval:120,https://www.epochtimes.com/
Erienewsnow,United States,web,interval:120,https://www.erienewsnow.com/
Ettoday,Taiwan,web,interval:120,https://www.ettoday.net/
Etvbharat,India,web,interval:120,https://www.etvbharat.com/
Euronews,European Union,web,interval:120,https://www.euronews.com/
Express,United Kingdom,web,interval:120,https://www.express.co.uk/
Facebook,International,social_media,interval:60,https://www.facebook.com/
Com — Fbcnews,Fiji,web,interval:120,https://www.fbcnews.com.fj/
Focusonafrica,Regional,web,interval:120,https://www.focusonafrica.info/
Forbes,International,web,interval:120,https://www.forbes.com/
Fortuneindia,India,web,interval:120,https://www.fortuneindia.com/
Fox4news,United States,web,interval:120,https://www.fox4news.com/
Franceinfo,France,web,interval:120,https://www.franceinfo.fr/
Francetvinfo,France,web,interval:120,https://www.francetvinfo.fr/
Freep,United States,web,interval:120,https://www.freep.com/
Fukuoka Now,Japan,web,interval:120,https://www.fukuoka-now.com/
Galvnews,United States,web,interval:120,https://www.galvnews.com/
Gavi,International,web,interval:60,https://www.gavi.org/
Gazeta,Russia,web,interval:120,https://www.gazeta.ru/
Gazzettadimantova,Italy,web,interval:120,https://www.gazzettadimantova.it/
Genpi,Indonesia,web,interval:120,https://www.genpi.co/
GMA Network,Philippines,web,interval:60,https://www.gmanetwork.com/news/topstories/nation/948110/doh-urges-public-to-fact-check-info-on-mpox/story/
Mediafax,Romania,web,interval:120,https://www.mediafax.ro/
Medicalbrief,South Africa,web,interval:120,https://www.medicalbrief.co.za/
Medicalnews,Pakistan,web,interval:120,https://www.medicalnews.pk/
Health — Metrosouth,Australia,web,interval:60,https://www.metrosouth.health.qld.gov.au/
Metrotvnews,Indonesia,web,interval:120,https://www.metrotvnews.com/
Metrovaartha,India,web,interval:120,https://www.metrovaartha.com/
Millenniumpost,India,web,interval:120,https://www.millenniumpost.in/
Miragenews,Australia,web,interval:120,https://www.miragenews.com/
Mk Mari,Russia,web,interval:120,https://www.mk-mari.ru/
Mlive,United States,web,interval:120,https://www.mlive.com/
Modernghana,Ghana,web,interval:120,https://www.modernghana.com/
Moi,Myanmar,web,interval:60,https://www.moi.gov.mm/
Moroccoworldnews,Morocco,web,interval:120,https://www.moroccoworldnews.com/
Mrt,United States,web,interval:120,https://www.mrt.com/
MSN,United States,web,interval:120,https://www.msn.com/
Myanmaritv,Myanmar,web,interval:120,https://www.myanmaritv.com/
Myjoyonline,Ghana,web,interval:120,https://www.myjoyonline.com/
Naewna,Thailand,web,interval:120,https://www.naewna.com/
Nation,Pakistan,web,interval:120,https://www.nation.com.pk/
Nbcchicago,United States,web,interval:120,https://www.nbcchicago.com/
Nbcdfw,United States,web,interval:120,https://www.nbcdfw.com/
Nbcnews,United States,web,interval:120,https://www.nbcnews.com/
Nbcrightnow,United States,web,interval:120,https://www.nbcrightnow.com/
Ndtv,India,web,interval:120,https://www.ndtv.com/
Ndtvprofit,India,web,interval:120,https://www.ndtvprofit.com/
Newagebd,Bangladesh,web,interval:120,https://www.newagebd.net/
Newindianexpress,India,web,interval:120,https://www.newindianexpress.com/
Newkerala,India,web,interval:120,https://www.newkerala.com/
Newsbreak,United States,web,interval:120,https://www.newsbreak.com/
Newsdrum,India,web,interval:120,https://www.newsdrum.in/
Newsfirst,Sri Lanka,web,interval:120,https://www.newsfirst.lk/
Newsweek,United States,web,interval:120,https://www.newsweek.com/
Newswire,Sri Lanka,web,interval:120,https://www.newswire.lk/
Newtimes,Rwanda,web,interval:120,https://www.newtimes.co.rw/
Nicd,South Africa,web,interval:60,https://www.nicd.ac.za/
Nikkan Gendai,Japan,web,interval:120,https://www.nikkan-gendai.com/
Nj,United States,web,interval:60,https://www.nj.gov/
Njherald,United States,web,interval:120,https://www.njherald.com/
Nlga,Germany,web,interval:60,https://www.nlga.niedersachsen.de/
Nmhealth,Mexico,web,interval:60,https://www.nmhealth.org/
Ntvbd,Bangladesh,web,interval:120,https://www.ntvbd.com/
Nyasatimes,Malawi,web,interval:120,https://www.nyasatimes.com/
Nzherald,New Zealand,web,interval:120,https://www.nzherald.co.nz/
Observerbd,Bangladesh,web,interval:120,https://www.observerbd.com/
Ohmynews,South Korea,web,interval:120,https://www.ohmynews.com/
Onmanorama,India,web,interval:120,https://www.onmanorama.com/
Ozarksfirst,United States,web,interval:120,https://www.ozarksfirst.com/
Paho,United States,web,interval:120,https://www.paho.org/
Pakistantoday,Pakistan,web,interval:120,https://www.pakistantoday.com.pk/
Panaynews,Philippines,web,interval:120,https://www.panaynews.net/
Patrika,India,web,interval:120,https://www.patrika.com/
Perthnow,Australia,web,interval:120,https://www.perthnow.com.au/
Pikiran Rakyat,Indonesia,web,interval:120,https://www.pikiran-rakyat.com/
Plenglish,Cuba,web,interval:120,https://www.plenglish.com/
Pna,Philippines,web,interval:60,https://www.pna.gov.ph/
Portsmouth,United Kingdom,web,interval:120,https://www.portsmouth.co.uk/
Pravasiexpress,Singapore,web,interval:120,https://www.pravasiexpress.com/
Pressreader,International,web,interval:120,https://www.pressreader.com/
Prokerala,India,web,interval:120,https://www.prokerala.com/
Prpeak,Canada,web,interval:120,https://www.prpeak.com/
Com — Pulse,Ghana,web,interval:120,https://www.pulse.com.gh/
Pulse,Uganda,web,interval:120,https://www.pulse.ug/
Qdnd,Vietnam,web,interval:120,https://www.qdnd.vn/
Queer,Germany,web,interval:120,https://www.queer.de/
Quintenews,Canada,web,interval:120,https://www.quintenews.com/
Radarbanten,Indonesia,web,interval:120,https://www.radarbanten.co.id/
Radioguinee,Guinea,web,interval:120,https://www.radioguinee.com/
Reddeeradvocate,Canada,web,interval:120,https://www.reddeeradvocate.com/
Reuters,International,web,interval:120,https://www.reuters.com/
Riautelevisi,Indonesia,web,interval:120,https://www.riautelevisi.com/
Richmond News,Canada,web,interval:120,https://www.richmond-news.com/
Ringtimes,Indonesia,web,interval:120,https://www.ringtimes.id/
Riosdenoticias,Brazil,web,interval:120,https://www.riosdenoticias.com.br/
Rti,Taiwan,web,interval:120,https://www.rti.org.tw/
Rtl,Netherlands,web,interval:120,https://www.rtl.nl/
Sacbee,United States,web,interval:120,https://www.sacbee.com/
Salampapua,Indonesia,web,interval:120,https://www.salampapua.com/
Samoaobserver,Samoa,web,interval:120,https://www.samoaobserver.ws/
Sanjuandailystar,Puerto Rico,web,interval:120,https://www.sanjuandailystar.com/
Sankei,Japan,web,interval:120,https://www.sankei.com/
Savonanews,Italy,web,interval:120,https://www.savonanews.it/
Seattletimes,United States,web,interval:120,https://www.seattletimes.com/
Senenews,Senegal,web,interval:120,https://www.senenews.com/
Sggp,Vietnam,web,interval:120,https://www.sggp.org.vn/
Shawlocal,United States,web,interval:120,https://www.shawlocal.com/
Sinarharian,Malaysia,web,interval:120,https://www.sinarharian.com.my/
Skipr,Netherlands,web,interval:120,https://www.skipr.nl/
Socialnews,India,web,interval:120,https://www.socialnews.xyz/
Sowetanlive,South Africa,web,interval:120,https://www.sowetanlive.co.za/
Stalbertgazette,Canada,web,interval:120,https://www.stalbertgazette.com/
Standardmedia,Kenya,web,interval:120,https://www.standardmedia.co.ke/
Staradvertiser,United States,web,interval:120,https://www.staradvertiser.com/
Kp — Stav,Russia,web,interval:120,https://www.stav.kp.ru/
Sunlive,New Zealand,web,interval:120,https://www.sunlive.co.nz/
Sunstar,Philippines,web,interval:120,https://www.sunstar.com.ph/
Surinenglish,Spain,web,interval:120,https://www.surinenglish.com/
Swindonadvertiser,United Kingdom,web,interval:120,https://www.swindonadvertiser.co.uk/
T Online,Germany,web,interval:120,https://www.t-online.de/
Taiwannews,Taiwan,web,interval:120,https://www.taiwannews.com.tw/
Tbsnews,Bangladesh,web,interval:120,https://www.tbsnews.net/
Telegraph,United Kingdom,web,interval:120,https://www.telegraph.co.uk/
Teleprensa,Spain,web,interval:120,https://www.teleprensa.com/
Tempostretto,Italy,web,interval:120,https://www.tempostretto.it/
The Star,Kenya,web,interval:120,https://www.the-star.co.ke/
Theage,Australia,web,interval:120,https://www.theage.com.au/
Theborneopost,Malaysia,web,interval:120,https://www.theborneopost.com/
Thecanadianpressnews,Canada,web,interval:120,https://www.thecanadianpressnews.ca/
Co — Thecitizen,Tanzania,web,interval:120,https://www.thecitizen.co.tz/
Thegoan,India,web,interval:120,https://www.thegoan.net/
The Guardian,United Kingdom,web,interval:120,https://www.theguardian.com/
Thehindu,India,web,interval:120,https://www.thehindu.com/
Thenews,Pakistan,web,interval:120,https://www.thenews.com.pk/
Theportugalnews,European Union,web,interval:120,https://www.theportugalnews.com/
Thestar,Canada,web,interval:120,https://www.thestar.com/
Thestatesman,India,web,interval:120,https://www.thestatesman.com/
Theweek,India,web,interval:120,https://www.theweek.in/
Timesnownews,India,web,interval:120,https://www.timesnownews.com/
Timesofisrael,Israel,web,interval:120,https://www.timesofisrael.com/
Timesunion,United States,web,interval:120,https://www.timesunion.com/
Tintahijau,Indonesia,web,interval:120,https://www.tintahijau.com/
Tl7,France,web,interval:120,https://www.tl7.fr/
Tn,United States,web,interval:60,https://www.tn.gov/
Tokyo Np,Japan,web,interval:120,https://www.tokyo-np.co.jp/
Tpr,United States,web,interval:120,https://www.tpr.org/
Tribunnews,Indonesia,web,interval:120,https://www.tribunnews.com/
Umy,Indonesia,web,interval:60,https://www.umy.ac.id/
Uniindia,India,web,interval:120,https://www.uniindia.com/
Unmc,United States,web,interval:60,https://www.unmc.edu/
Usnews,United States,web,interval:120,https://www.usnews.com/
Valleycentral,United States,web,interval:120,https://www.valleycentral.com/
Vax Before Travel,International,web,interval:60,https://www.vax-before-travel.com/
Vietnam,Vietnam,web,interval:120,https://www.vietnam.vn/
Vietnamplus,Vietnam,web,interval:120,https://www.vietnamplus.vn/
Viva,Indonesia,web,interval:120,https://www.viva.co.id/
Kp — Volgograd,Russia,web,interval:120,https://www.volgograd.kp.ru/
Wbaltv,United States,web,interval:120,https://www.wbaltv.com/
Wect,United States,web,interval:120,https://www.wect.com/
World Health Organization,International,web,interval:60,https://www.who.int/
Wimberleyview,United States,web,interval:120,https://www.wimberleyview.com/
Winnipegfreepress,Canada,web,interval:120,https://www.winnipegfreepress.com/
Witn,United States,web,interval:120,https://www.witn.com/
Wkrn,United States,web,interval:120,https://www.wkrn.com/
Wsws,International,web,interval:120,https://www.wsws.org/
Wzzm13,United States,web,interval:120,https://www.wzzm13.com/
Xaluannews,Vietnam,web,interval:120,https://www.xaluannews.com/
Yahoo News,United States,web,interval:120,https://www.yahoo.com/
Ygeiamou,Greece,web,interval:120,https://www.ygeiamou.gr/
Yna,South Korea,web,interval:120,https://www.yna.co.kr/
Yomiuri,Japan,web,interval:120,https://www.yomiuri.co.jp/
Yorkshirepost,United Kingdom,web,interval:120,https://www.yorkshirepost.co.uk/
Yourerie,United States,web,interval:120,https://www.yourerie.com/
Zigzagweekly,Philippines,web,interval:120,https://www.zigzagweekly.net/
Racgp,Australia,web,interval:60,https://www1.racgp.org.au/
Nhk,Japan,web,interval:120,https://www3.nhk.or.jp/
Chinhphu — Xaydungchinhsach,Vietnam,web,interval:120,https://xaydungchinhsach.chinhphu.vn/
Bjd — Xinwen,China,web,interval:120,https://xinwen.bjd.com.cn/
Xmnn,China,web,interval:120,https://xmnn.cn/
Xn Ctbfecatgqygb5apl,Russia,web,interval:120,https://xn----ctbfecatgqygb5apl.xn--p1ai/
Yalovagazetesi,Turkey,web,interval:120,https://yalovagazetesi.com/
Yeeyi,Australia,web,interval:120,https://yeeyi.com/
Yicai,China,web,interval:120,https://yicai.com/
Kompas — Yogyakarta,Indonesia,web,interval:120,https://yogyakarta.kompas.com/
Daklak — Yte,Vietnam,web,interval:60,https://yte.daklak.gov.vn/
Ytemienbac,Vietnam,web,interval:120,https://ytemienbac.vn/
Zaochenbao,China,web,interval:120,https://zaochenbao.com/
Zaxid,Ukraine,web,interval:120,https://zaxid.net/
Zazoom,Italy,web,interval:120,https://zazoom.it/
India — Zeenews,India,web,interval:120,https://zeenews.india.com/
Znews,Vietnam,web,interval:120,https://znews.vn/
Kementerian Kesehatan RI (Kemenkes),Indonesia,web,interval:60,https://kemkes.go.id/id/
Direktorat Surveilans dan Karantina Kesehatan - Kemenkes,Indonesia,web,interval:120,https://surkarkes.kemkes.go.id/
Infeksi Emerging - Kemenkes (Ditjen P2P),Indonesia,web,interval:120,https://infeksiemerging.kemkes.go.id/
SATUSEHAT (Platform Data Kesehatan Kemenkes),Indonesia,web,interval:120,https://satusehat.kemkes.go.id/
BPOM RI (Badan Pengawas Obat dan Makanan),Indonesia,web,interval:120,https://www.pom.go.id/
Kompas.com,Indonesia,web,interval:120,https://www.kompas.com/
DetikHealth (Detik.com),Indonesia,web,interval:60,https://health.detik.com/
Tempo.co,Indonesia,web,interval:120,https://www.tempo.co/
WHO Indonesia,Indonesia,web,interval:120,https://www.who.int/indonesia
UNICEF Indonesia,Indonesia,web,interval:120,https://www.unicef.org/indonesia/
Halodoc,Indonesia,web,interval:120,https://www.halodoc.com/
Alodokter,Indonesia,web,interval:120,https://www.alodokter.com/
KlikDokter,Indonesia,web,interval:60,https://www.klikdokter.com/
Suara Surabaya,Indonesia,web,interval:120,https://www.suarasurabaya.net/
Koran Jakarta,Indonesia,web,interval:120,https://koran-jakarta.com/
Databoks,Indonesia,web,interval:120,https://databoks.katadata.co.id/
IntInsight,Indonesia,web,interval:120,https://intinsight.com/
World Today Journal,Indonesia,web,interval:120,https://www.world-today-journal.com/
Tribun Batam,Indonesia,web,interval:120,https://batam.tribunnews.com/
Tribun Pontianak,Indonesia,web,interval:60,https://pontianak.tribunnews.com/
RiauNews,Indonesia,web,interval:120,https://www.riaunews.com/
JektvNews,Indonesia,web,interval:120,https://jektvnews.disway.id/
Tribun Bali,Indonesia,web,interval:120,https://bali.tribunnews.com/
Media Indonesia,Indonesia,web,interval:120,https://epaper.mediaindonesia.com/
Tirto.id,Indonesia,web,interval:120,https://tirto.id/
Suara.com,Indonesia,web,interval:120,https://www.suara.com/
TIMES Indonesia,Indonesia,web,interval:120,https://times.co.id/
Seputar Muria,Indonesia,web,interval:120,https://www.seputarmuria.com/
Tribunjambi.com,Indonesia,web,interval:120,https://jambi.tribunnews.com/
Tribunsumsel.com,Indonesia,web,interval:60,https://sumsel.tribunnews.com/
Media Indonesia,Indonesia,web,interval:120,https://mediaindonesia.com/
Riau Online,Indonesia,web,interval:120,https://www.riauonline.co.id/
Kompas.com,Indonesia,web,interval:120,https://regional.kompas.com/
Demokratis.id,Indonesia,web,interval:60,https://demokratis.id/
Kilas Sulawesi,Indonesia,web,interval:120,https://kilassulawesi.com/
Sripoku.com,Indonesia,web,interval:120,https://palembang.tribunnews.com/
Waktu.news,Indonesia,web,interval:120,https://waktu.news/
Kontan Press Release,Indonesia,web,interval:120,https://pressrelease.kontan.co.id/
Harian Jogja,Indonesia,web,interval:120,https://jogjapolitan.harianjogja.com/
ANTARA News,Indonesia,web,interval:60,https://www.antaranews.com/
Info Singkat DPR RI,Indonesia,web,interval:120,https://berkas.dpr.go.id/
Kemenkes,Indonesia,web,interval:120,https://surveilans.kemkes.go.id/
CDC,Indonesia,web,interval:120,https://wwwnc.cdc.gov/
Antara News Bali,Indonesia,web,interval:120,https://bali.antaranews.com/
Antara News Bengkulu,Indonesia,web,interval:120,https://bengkulu.antaranews.com/
BBKK Makassar - Kemenkes,Indonesia,web,interval:60,https://bbkkmakassar.kemkes.go.id/
ANTARA News Riau,Indonesia,web,interval:120,https://riau.antaranews.com/
"DBD di Riau Capai 1.682 Kasus, Diskes Minta Daerah Perkuat PSN",Indonesia,web,interval:120,https://infopublik.id/
Pemkot Bekasi,Indonesia,web,interval:120,https://bekasikota.go.id/
Dinkes Kota Bogor,Indonesia,web,interval:120,https://dinkes.kotabogor.go.id/
Dinkes Papua,Indonesia,web,interval:120,https://dinkes.papua.go.id/
ANTARA News Papua,Indonesia,web,interval:120,https://papua.antaranews.com/
ANTARA News Papua Tengah,Indonesia,web,interval:60,https://papuatengah.antaranews.com/
malaria.kemkes.go.id (data nasional & Papua),Indonesia,web,interval:120,https://malaria.kemkes.go.id/
Dinkes Prov Sulteng,Indonesia,web,interval:120,https://dinkes.sultengprov.go.id/
Dinkes Provinsi Aceh,Indonesia,web,interval:120,https://dinkes.acehprov.go.id/
RS Pusat Pertamina,Indonesia,web,interval:120,https://rspp.co.id/
ECDC,Indonesia,web,interval:120,https://www.ecdc.europa.eu/
Outbreak News Today,Indonesia,web,interval:120,https://outbreaknewstoday.substack.com/
Acta Medica Indonesiana,Indonesia,web,interval:60,https://www.actamedindones.org/
RS Roemani Muhammadiyah,Indonesia,web,interval:120,https://rsroemani.com/
The Conversation,Indonesia,web,interval:120,https://theconversation.com/
Kalbemed.com,Indonesia,web,interval:120,https://kalbemed.com/
Biosains.com,Indonesia,web,interval:120,https://biosains.com/
Imuni.id,Indonesia,web,interval:120,https://imuni.id/
S1 Keperawatan Unesa,Indonesia,web,interval:120,https://s1keperawatan.fk.unesa.ac.id/
STPI,Indonesia,web,interval:60,https://www.stoptbindonesia.org/
PPTI,Indonesia,web,interval:120,https://ppti.id/
PPNI,Indonesia,web,interval:120,https://ppni-inna.org/
Ministry of Health Brunei Darussalam,Brunei Darussalam,web,interval:120,https://moh.gov.bn/
Ministry of Primary Resources and Tourism (Veterinary/Zoonotic) Brunei,Brunei Darussalam,web,interval:120,https://www.mprt.gov.bn/
"RIPAS Hospital (National Referral Hospital, under MOH)",Brunei Darussalam,web,interval:120,https://www.moh.gov.bn/ripas/
Pelita Brunei (Portal Berita Rasmi Kerajaan),Brunei Darussalam,web,interval:120,https://www.pelitabrunei.gov.bn/
Borneo Bulletin,Brunei Darussalam,web,interval:60,https://borneobulletin.com.bn/
The Scoop,Brunei Darussalam,web,interval:120,https://thescoop.co/
RTB News (Radio Television Brunei),Brunei Darussalam,web,interval:120,https://www.rtb.gov.bn/
