Source Name,Country,Type,Frequency,URL
Thanh Nien,Vietnam,web,interval:120,https://thanhnien.vn/
Thanhtra,Vietnam,web,interval:60,https://thanhtra.com.vn/
Thansettakij,Thailand,web,interval:120,https://thansettakij.com/
Theannapurnaexpress,Nepal,web,interval:120,https://theannapurnaexpress.com/
Theaustralian,Australia,web,interval:120,https://theaustralian.com.au/
Thebangkokinsight,Thailand,web,interval:120,https://thebangkokinsight.com/
Theberkshireedge,United States,web,interval:120,https://theberkshireedge.com/
Thechronicle,Philippines,web,interval:120,https://thechronicle.com.ph/
Theconversation,International,web,interval:120,https://theconversation.com/
Theedgemalaysia,Malaysia,web,interval:120,https://theedgemalaysia.com/
Thegazellenews,Nigeria,web,interval:120,https://thegazellenews.com/
Thehawk,India,web,interval:120,https://thehawk.in/
Thehealthsite,India,web,interval:120,https://thehealthsite.com/
Theindiadaily,India,web,interval:120,https://theindiadaily.com/
Thelallantop,India,web,interval:120,https://thelallantop.com/
Thelucknowtribune,India,web,interval:120,https://thelucknowtribune.com/
Themandarin,Australia,web,interval:120,https://themandarin.com.au/
Thenationonlineng,Nigeria,web,interval:120,https://thenationonlineng.net/
Thenewsmill,India,web,interval:120,https://thenewsmill.com/
Thepaper,China,web,interval:120,https://thepaper.cn/
Thepatriot,India,web,interval:120,https://thepatriot.in/
Theprint,India,web,interval:120,https://theprint.in/
Thesouthfirst,India,web,interval:120,https://thesouthfirst.com/
Thestandard,Thailand,web,interval:120,https://thestandard.co/
Thestar,Nigeria,web,interval:120,https://thestar.ng/
Thesun,Malaysia,web,interval:120,https://thesun.my/
Thethaiger,Thailand,web,interval:120,https://thethaiger.com/
Thethaovanhoa,Vietnam,web,interval:120,https://thethaovanhoa.vn/
Thewest,Australia,web,interval:120,https://thewest.com.au/
Thewhistler,Nigeria,web,interval:120,https://thewhistler.ng/
Thiennhienmoitruong,Vietnam,web,interval:120,https://thiennhienmoitruong.vn/
Thieunien,Vietnam,web,interval:120,https://thieunien.vn/
Thinkglobalhealth,International,web,interval:120,https://thinkglobalhealth.org/
Thisdaylive,Nigeria,web,interval:120,https://thisdaylive.com/
Thuonghieucongluan,Vietnam,web,interval:120,https://thuonghieucongluan.com.vn/
Thuvienphapluat,Vietnam,web,interval:120,https://thuvienphapluat.vn/
Tiasang,Vietnam,web,interval:120,https://tiasang.com.vn/
Tiemchunglongchau,Vietnam,web,interval:120,https://tiemchunglongchau.com.vn/
Chinhphu — Tiengchuong,Vietnam,web,interval:120,https://tiengchuong.chinhphu.vn/
Tiengiang,Vietnam,web,interval:60,https://tiengiang.gov.vn/
Tienphong,Vietnam,web,interval:120,https://tienphong.vn/
Tiin,Vietnam,web,interval:120,https://tiin.vn/
Timesindonesia,Indonesia,web,interval:120,https://timesindonesia.co.id/
Timesindonesia,Indonesia,web,interval:120,https://timesindonesia.co.id/peristiwa-daerah/540712/kasus-leptospirosis-naik-20-persen-dinkes-pacitan-anggarkan-rp2632-juta
Indiatimes — Timesofindia,India,web,interval:120,https://timesofindia.indiatimes.com/
Timikaexpress,Indonesia,web,interval:120,https://timikaexpress.id/
Tnews,Thailand,web,interval:120,https://tnews.co.th/
Tnnenglish,Thailand,web,interval:120,https://tnnenglish.com/
Tnnthailand,Thailand,web,interval:120,https://tnnthailand.com/
Today,Azerbaijan,web,interval:120,https://today.az/
Line — Today,Regional,web,interval:120,https://today.line.me/
Todaygwangju,South Korea,web,interval:120,https://todaygwangju.com/
Toonippo,Japan,web,interval:120,https://toonippo.co.jp/
Hket — Topick,Hong Kong,web,interval:120,https://topick.hket.com/
Topnews,Thailand,web,interval:120,https://topnews.co.th/
Citynews — Toronto,Canada,web,interval:120,https://toronto.citynews.ca/
Travelhealthpro,United Kingdom,web,interval:120,https://travelhealthpro.org.uk/
Polri — Tribratanews Jabar,Indonesia,web,interval:60,https://tribratanews.jabar.polri.go.id/
Tribune,Pakistan,web,interval:120,https://tribune.com.pk/
Tribune,Philippines,web,interval:120,https://tribune.net.ph/
Tribuneindia,India,web,interval:120,https://tribuneindia.com/
Tristarnews,Taiwan,web,interval:120,https://tristarnews.com.tw/
Trithucvn2,Vietnam,web,interval:120,https://trithucvn2.net/
Trt,Turkey,web,interval:120,https://trt.global/
Tsargrad,Russia,web,interval:120,https://tsargrad.tv/
Ttbc Hcm,Vietnam,web,interval:60,https://ttbc-hcm.gov.vn/
Hsnews — Ttt,Taiwan,web,interval:120,https://ttt.hsnews.com.tw/
Ttv,Taiwan,web,interval:120,https://ttv.com.tw/
Tuoi Tre,Vietnam,web,interval:120,https://tuoitre.vn/
Tuoitrenews,Vietnam,web,interval:120,https://tuoitrenews.vn/
Tuoitrethudo,Vietnam,web,interval:120,https://tuoitrethudo.vn/
Turnnewsapp,Unknown,web,interval:120,https://turnnewsapp.com/
Tvonenews,Indonesia,web,interval:120,https://tvonenews.com/
Tvsarawak,Malaysia,web,interval:120,https://tvsarawak.my/
Yahoo News,Taiwan,web,interval:120,https://tw.news.yahoo.com/
Nextapple,Taiwan,web,interval:120,https://tw.nextapple.com/
Udn,Taiwan,web,interval:120,https://udn.com/
Uii,Indonesia,web,interval:120,https://uii.ac.id/
Yahoo News,United Kingdom,web,interval:120,https://uk.news.yahoo.com/
Unair,Indonesia,web,interval:120,https://unair.ac.id/
Unb,Bangladesh,web,interval:120,https://unb.com.bd/
Unicef,Australia,web,interval:120,https://unicef.org.au/
Unn,Ukraine,web,interval:120,https://unn.ua/
Upi,United States,web,interval:120,https://upi.com/
App — Urdu,Pakistan,web,interval:120,https://urdu.app.com.pk/
Usatoday,United States,web,interval:120,https://usatoday.com/
Utusan,Malaysia,web,interval:120,https://utusan.com.my/
Daum,South Korea,web,interval:120,https://v.daum.net/
Validnews,Indonesia,web,interval:120,https://validnews.id/
Varnam,Malaysia,web,interval:120,https://varnam.my/
Verdictum,India,web,interval:120,https://verdictum.in/
Vietbao,Vietnam,web,interval:120,https://vietbao.vn/
Vietgiaitri,Vietnam,web,interval:120,https://vietgiaitri.com/
Vietnambiz,Vietnam,web,interval:120,https://vietnambiz.vn/
VietnamNet,Vietnam,web,interval:120,https://vietnamnet.vn/
Vietnamnews,Vietnam,web,interval:120,https://vietnamnews.vn/
Viettimes,Vietnam,web,interval:120,https://viettimes.vn/
Bomboradyo — Vigan,Philippines,web,interval:120,https://vigan.bomboradyo.com/
Visayandailystar,Philippines,web,interval:120,https://visayandailystar.com/
Politiko — Visayas,Philippines,web,interval:120,https://visayas.politiko.com.ph/
Viv,Indonesia,web,interval:120,https://viv.co.id/
Vneconomy,Vietnam,web,interval:120,https://vneconomy.vn/
VNExpress,Vietnam,web,interval:120,https://vnexpress.net/
Vnvc,Vietnam,web,interval:120,https://vnvc.vn/
Voaindonesia,Indonesia,web,interval:120,https://voaindonesia.com/
Voh,Vietnam,web,interval:120,https://voh.com.vn/
Voi,Indonesia,web,interval:120,https://voi.id/
Vov,Vietnam,web,interval:60,https://vov.gov.vn/
Vov,Vietnam,web,interval:120,https://vov.vn/
Vov — Vov1,Vietnam,web,interval:120,https://vov1.vov.vn/
Vovgiaothong,Vietnam,web,interval:120,https://vovgiaothong.vn/
Vtv,Vietnam,web,interval:120,https://vtv.vn/
Wadr,Regional,web,interval:120,https://wadr.org/
Wahpetondailynews,United States,web,interval:120,https://wahpetondailynews.com/
Jogjakota — Warta,Indonesia,web,interval:60,https://warta.jogjakota.go.id/
Washingtonpost,United States,web,interval:120,https://washingtonpost.com/
Watoday,Australia,web,interval:120,https://watoday.com.au/
Waymagazine,Unknown,web,interval:120,https://waymagazine.org/
Wcvb,United States,web,interval:120,https://wcvb.com/
Wdbj7,United States,web,interval:120,https://wdbj7.com/
Wenweipo,Hong Kong,web,interval:120,https://wenweipo.com/
Wenxuecity,China,web,interval:120,https://wenxuecity.com/
Wgntv,United States,web,interval:120,https://wgntv.com/
Orf — Wien,Austria,web,interval:120,https://wien.orf.at/
Womensweekly,Australia,web,interval:120,https://womensweekly.com.au/
Workpointnews,Thailand,web,interval:120,https://workpointnews.com/
Wusa9,United States,web,interval:120,https://wusa9.com/
Wvnews,United States,web,interval:120,https://wvnews.com/
4ca,Australia,web,interval:120,https://www.4ca.com.au/
Aa,Turkey,web,interval:120,https://www.aa.com.tr/
Abante,Philippines,web,interval:120,https://www.abante.com.ph/
Abc,Australia,web,interval:120,https://www.abc.net.au/
ABS-CBN,Philippines,web,interval:120,https://www.abs-cbn.com/
Adaderana,Sri Lanka,web,interval:120,https://www.adaderana.lk/
Africanews,Regional,web,interval:120,https://www.africanews.com/
Agenzianova,Italy,web,interval:120,https://www.agenzianova.com/
Ajnn,Indonesia,web,interval:120,https://www.ajnn.net/
An17,Indonesia,web,interval:120,https://www.an17.com/
Antara News,Indonesia,web,interval:120,https://www.antaranews.com/
Antena3,Spain,web,interval:120,https://www.antena3.com/
Aol,United States,web,interval:120,https://www.aol.com/
App,Pakistan,web,interval:120,https://www.app.com.pk/
Arabnews,Saudi Arabia,web,interval:120,https://www.arabnews.com/
Atlantanewsfirst,United States,web,interval:120,https://www.atlantanewsfirst.com/
Audacy,United States,web,interval:120,https://www.audacy.com/
Admin — Bag,Switzerland,web,interval:120,https://www.bag.admin.ch/
Balipost,Indonesia,web,interval:120,https://www.balipost.com/
Bangkokbiznews,Thailand,web,interval:120,https://www.bangkokbiznews.com/
Bangkok Post,Thailand,web,interval:120,https://www.bangkokpost.com/
Banglanews24,Bangladesh,web,interval:120,https://www.banglanews24.com/
Banglatribune,Bangladesh,web,interval:120,https://www.banglatribune.com/
Barrons,United States,web,interval:120,https://www.barrons.com/
Bazonline,Switzerland,web,interval:120,https://www.bazonline.ch/
BBC,United Kingdom,web,interval:120,https://www.bbc.com/
Bd Pratidin,Bangladesh,web,interval:120,https://www.bd-pratidin.com/
Beritasatu,Indonesia,web,interval:120,https://www.beritasatu.com/
Bernama,Malaysia,web,interval:120,https://www.bernama.com/
Bernama,Malaysia,web,interval:120,https://www.bernama.com/en/region/news.php?id=2428800
Bharian,Malaysia,web,interval:120,https://www.bharian.com.my/
Bhaskar,India,web,interval:120,https://www.bhaskar.com/
Bhaskarhindi,India,web,interval:120,https://www.bhaskarhindi.com/
Birminghammail,United Kingdom,web,interval:120,https://www.birminghammail.co.uk/
Blackenterprise,United States,web,interval:120,https://www.blackenterprise.com/
Bloombergtechnoz,Indonesia,web,interval:120,https://www.bloombergtechnoz.com/
Bnionline,Myanmar,web,interval:120,https://www.bnionline.net/
Bolnews,Pakistan,web,interval:120,https://www.bolnews.com/
Bovinevetonline,United States,web,interval:120,https://www.bovinevetonline.com/
Brantbeacon,Canada,web,interval:120,https://www.brantbeacon.ca/
Brecorder,Pakistan,web,interval:120,https://www.brecorder.com/
Brigadanews,Philippines,web,interval:120,https://www.brigadanews.ph/
Bssnews,Bangladesh,web,interval:120,https://www.bssnews.net/
Busan,South Korea,web,interval:120,https://www.busan.com/
Canada,Canada,web,interval:60,https://www.canada.ca/
Capitalfm,Kenya,web,interval:120,https://www.capitalfm.co.ke/
Caravan,Kazakhstan,web,interval:120,https://www.caravan.kz/
Castlegarnews,Canada,web,interval:120,https://www.castlegarnews.com/
Cbc,Canada,web,interval:120,https://www.cbc.ca/
Cbs8,United States,web,interval:120,https://www.cbs8.com/
Cbsnews,United States,web,interval:120,https://www.cbsnews.com/
CDC,Australia,web,interval:60,https://www.cdc.gov.au/
US CDC,United States,web,interval:60,https://www.cdc.gov/
Cdcmoh,Cambodia,web,interval:60,https://www.cdcmoh.gov.kh/
Channel3000,United States,web,interval:120,https://www.channel3000.com/
Channel News Asia,Singapore,web,interval:120,https://www.channelnewsasia.com/
Chch,Canada,web,interval:120,https://www.chch.com/
Chiangraitimes,Thailand,web,interval:120,https://www.chiangraitimes.com/
Chronline,United States,web,interval:120,https://www.chronline.com/
Chugoku Np,Japan,web,interval:120,https://www.chugoku-np.co.jp/
Umn — Cidrap,United States,web,interval:120,https://www.cidrap.umn.edu/
Citizen,South Africa,web,interval:120,https://www.citizen.co.za/
Cleveland,United States,web,interval:120,https://www.cleveland.com/
Cna,Taiwan,web,interval:120,https://www.cna.com.tw/
CNBC Indonesia,Indonesia,web,interval:120,https://www.cnbcindonesia.com/
CNBC Indonesia,Indonesia,web,interval:120,https://www.cnbcindonesia.com/lifestyle/20250531143853-33-637453/mendadak-kemenkes-keluarkan-peringatan-waspada-covid-19-ada-apa
CNN Indonesia,Indonesia,web,interval:120,https://www.cnnindonesia.com/
Congo Press,Democratic Republic of the Congo,web,interval:120,https://www.congo-press.com/
Contagionlive,International,web,interval:120,https://www.contagionlive.com/
Corsematin,France,web,interval:120,https://www.corsematin.com/
Cremonaoggi,Italy,web,interval:120,https://www.cremonaoggi.it/
Ctvnews,Canada,web,interval:120,https://www.ctvnews.ca/
Daijiworld,India,web,interval:120,https://www.daijiworld.com/
Daily Sun,Bangladesh,web,interval:120,https://www.daily-sun.com/
Dailyexpress,Malaysia,web,interval:120,https://www.dailyexpress.com.my/
Dailymail,United Kingdom,web,interval:120,https://www.dailymail.co.uk/
Dailymirror,Sri Lanka,web,interval:120,https://www.dailymirror.lk/
Dailynews,Sri Lanka,web,interval:120,https://www.dailynews.lk/
Dawn,Pakistan,web,interval:120,https://www.dawn.com/
Dawnnews,Pakistan,web,interval:120,https://www.dawnnews.tv/
Deccanchronicle,India,web,interval:120,https://www.deccanchronicle.com/
Deccanherald,India,web,interval:120,https://www.deccanherald.com/
Denpost,Indonesia,web,interval:120,https://www.denpost.id/
Denverpost,United States,web,interval:120,https://www.denverpost.com/
Deshsewak,India,web,interval:120,https://www.deshsewak.org/
Detik,Indonesia,web,interval:120,https://www.detik.com/
Dhakatribune,Bangladesh,web,interval:120,https://www.dhakatribune.com/
Diariodeleon,Spain,web,interval:120,https://www.diariodeleon.es/
Diariosigloxxi,Spain,web,interval:120,https://www.diariosigloxxi.com/
Diarioveterinario,Spain,web,interval:120,https://www.diarioveterinario.com/
Dimsumdaily,Hong Kong,web,interval:120,https://www.dimsumdaily.hk/
Texas — Dshs,United States,web,interval:60,https://www.dshs.texas.gov/
ECDC,European Union,web,interval:60,https://www.ecdc.europa.eu/
Ecr,South Africa,web,interval:120,https://www.ecr.co.za/
Elespanol,Spain,web,interval:120,https://www.elespanol.com/
Elperiodicodearagon,Spain,web,interval:120,https://www.elperiodicodearagon.com/
Elprogreso,Spain,web,interval:120,https://www.elprogreso.es/
Elsiglodetorreon,Mexico,web,interval:120,https://www.elsiglodetorreon.com.mx/
Endpolio,Pakistan,web,interval:60,https://www.endpolio.com.pk/
Ensonhaber,Turkey,web,interval:120,https://www.ensonhaber.com/
Epochtimes,International,web,interval:120,https://www.epochtimes.com/
Erienewsnow,United States,web,interval:120,https://www.erienewsnow.com/
Ettoday,Taiwan,web,interval:120,https://www.ettoday.net/
Etvbharat,India,web,interval:120,https://www.etvbharat.com/
Euronews,European Union,web,interval:120,https://www.euronews.com/
Express,United Kingdom,web,interval:120,https://www.express.co.uk/
Facebook,International,social_media,interval:60,https://www.facebook.com/
Com — Fbcnews,Fiji,web,interval:120,https://www.fbcnews.com.fj/
Focusonafrica,Regional,web,interval:120,https://www.focusonafrica.info/
Forbes,International,web,interval:120,https://www.forbes.com/
Fortuneindia,India,web,interval:120,https://www.fortuneindia.com/
Fox4news,United States,web,interval:120,https://www.fox4news.com/
Franceinfo,France,web,interval:120,https://www.franceinfo.fr/
Francetvinfo,France,web,interval:120,https://www.francetvinfo.fr/
Freemalaysiatoday,Malaysia,web,interval:120,https://www.freemalaysiatoday.com/
Freep,United States,web,interval:120,https://www.freep.com/
Fukuoka Now,Japan,web,interval:120,https://www.fukuoka-now.com/
Galvnews,United States,web,interval:120,https://www.galvnews.com/
Gavi,International,web,interval:60,https://www.gavi.org/
Gazeta,Russia,web,interval:120,https://www.gazeta.ru/
Gazzettadimantova,Italy,web,interval:120,https://www.gazzettadimantova.it/
Genpi,Indonesia,web,interval:120,https://www.genpi.co/
GMA Network,Philippines,web,interval:60,https://www.gmanetwork.com/news/topstories/nation/948110/doh-urges-public-to-fact-check-info-on-mpox/story/
Khmertimeskh,Cambodia,web,interval:120,https://www.khmertimeskh.com/501691304/cambodia-reports-23-new-covid-19-cases/
Mediafax,Romania,web,interval:120,https://www.mediafax.ro/
Medicalbrief,South Africa,web,interval:120,https://www.medicalbrief.co.za/
Medicalnews,Pakistan,web,interval:120,https://www.medicalnews.pk/
Health — Metrosouth,Australia,web,interval:60,https://www.metrosouth.health.qld.gov.au/
Metrotvnews,Indonesia,web,interval:120,https://www.metrotvnews.com/
Metrovaartha,India,web,interval:120,https://www.metrovaartha.com/
Millenniumpost,India,web,interval:120,https://www.millenniumpost.in/
Miragenews,Australia,web,interval:120,https://www.miragenews.com/
Mk Mari,Russia,web,interval:120,https://www.mk-mari.ru/
Mlive,United States,web,interval:120,https://www.mlive.com/
Modernghana,Ghana,web,interval:120,https://www.modernghana.com/
Ministry of Health Singapore,Singapore,web,interval:60,https://www.moh.gov.sg/
Moi,Myanmar,web,interval:60,https://www.moi.gov.mm/
Moroccoworldnews,Morocco,web,interval:120,https://www.moroccoworldnews.com/
Mrt,United States,web,interval:120,https://www.mrt.com/
MSN,United States,web,interval:120,https://www.msn.com/
Myanmaritv,Myanmar,web,interval:120,https://www.myanmaritv.com/
Myjoyonline,Ghana,web,interval:120,https://www.myjoyonline.com/
Naewna,Thailand,web,interval:120,https://www.naewna.com/
Nation,Pakistan,web,interval:120,https://www.nation.com.pk/
The Nation Thailand,Thailand,web,interval:120,https://www.nationthailand.com/
Nbcchicago,United States,web,interval:120,https://www.nbcchicago.com/
Nbcdfw,United States,web,interval:120,https://www.nbcdfw.com/
Nbcnews,United States,web,interval:120,https://www.nbcnews.com/
Nbcrightnow,United States,web,interval:120,https://www.nbcrightnow.com/
Ndtv,India,web,interval:120,https://www.ndtv.com/
Ndtvprofit,India,web,interval:120,https://www.ndtvprofit.com/
Nea,Singapore,web,interval:60,https://www.nea.gov.sg/
Newagebd,Bangladesh,web,interval:120,https://www.newagebd.net/
Newindianexpress,India,web,interval:120,https://www.newindianexpress.com/
Newkerala,India,web,interval:120,https://www.newkerala.com/
Newsbreak,United States,web,interval:120,https://www.newsbreak.com/
Newsdrum,India,web,interval:120,https://www.newsdrum.in/
Newsfirst,Sri Lanka,web,interval:120,https://www.newsfirst.lk/
Newsweek,United States,web,interval:120,https://www.newsweek.com/
Newswire,Sri Lanka,web,interval:120,https://www.newswire.lk/
Newtimes,Rwanda,web,interval:120,https://www.newtimes.co.rw/
Nicd,South Africa,web,interval:60,https://www.nicd.ac.za/
Nikkan Gendai,Japan,web,interval:120,https://www.nikkan-gendai.com/
Nj,United States,web,interval:60,https://www.nj.gov/
Njherald,United States,web,interval:120,https://www.njherald.com/
Nlga,Germany,web,interval:60,https://www.nlga.niedersachsen.de/
Nmhealth,Mexico,web,interval:60,https://www.nmhealth.org/
Nst,Malaysia,web,interval:120,https://www.nst.com.my/
Nst,Malaysia,web,interval:120,https://www.nst.com.my/news/nation/2025/06/1225236/hfmd-surges-past-alert-level-johor-over-17500-cases
Ntvbd,Bangladesh,web,interval:120,https://www.ntvbd.com/
Nyasatimes,Malawi,web,interval:120,https://www.nyasatimes.com/
Nzherald,New Zealand,web,interval:120,https://www.nzherald.co.nz/
Observerbd,Bangladesh,web,interval:120,https://www.observerbd.com/
Ohmynews,South Korea,web,interval:120,https://www.ohmynews.com/
Onmanorama,India,web,interval:120,https://www.onmanorama.com/
Ozarksfirst,United States,web,interval:120,https://www.ozarksfirst.com/
Paho,United States,web,interval:120,https://www.paho.org/
Pakistantoday,Pakistan,web,interval:120,https://www.pakistantoday.com.pk/
Panaynews,Philippines,web,interval:120,https://www.panaynews.net/
Patrika,India,web,interval:120,https://www.patrika.com/
Perthnow,Australia,web,interval:120,https://www.perthnow.com.au/
The Philippine Star,Philippines,web,interval:120,https://www.philstar.com/
Pikiran Rakyat,Indonesia,web,interval:120,https://www.pikiran-rakyat.com/
Plenglish,Cuba,web,interval:120,https://www.plenglish.com/
Pna,Philippines,web,interval:60,https://www.pna.gov.ph/
Portsmouth,United Kingdom,web,interval:120,https://www.portsmouth.co.uk/
Pravasiexpress,Singapore,web,interval:120,https://www.pravasiexpress.com/
Pressreader,International,web,interval:120,https://www.pressreader.com/
Prokerala,India,web,interval:120,https://www.prokerala.com/
Prpeak,Canada,web,interval:120,https://www.prpeak.com/
Com — Pulse,Ghana,web,interval:120,https://www.pulse.com.gh/
Pulse,Uganda,web,interval:120,https://www.pulse.ug/
Qdnd,Vietnam,web,interval:120,https://www.qdnd.vn/
Queer,Germany,web,interval:120,https://www.queer.de/
Quintenews,Canada,web,interval:120,https://www.quintenews.com/
Radarbanten,Indonesia,web,interval:120,https://www.radarbanten.co.id/
Radioguinee,Guinea,web,interval:120,https://www.radioguinee.com/
Rappler,Philippines,web,interval:120,https://www.rappler.com/
Reddeeradvocate,Canada,web,interval:120,https://www.reddeeradvocate.com/
Reuters,International,web,interval:120,https://www.reuters.com/
Riautelevisi,Indonesia,web,interval:120,https://www.riautelevisi.com/
Richmond News,Canada,web,interval:120,https://www.richmond-news.com/
Ringtimes,Indonesia,web,interval:120,https://www.ringtimes.id/
Riosdenoticias,Brazil,web,interval:120,https://www.riosdenoticias.com.br/
RRI,Indonesia,web,interval:120,https://www.rri.co.id/
Rti,Taiwan,web,interval:120,https://www.rti.org.tw/
Rtl,Netherlands,web,interval:120,https://www.rtl.nl/
Sacbee,United States,web,interval:120,https://www.sacbee.com/
Salampapua,Indonesia,web,interval:120,https://www.salampapua.com/
Samoaobserver,Samoa,web,interval:120,https://www.samoaobserver.ws/
Sanjuandailystar,Puerto Rico,web,interval:120,https://www.sanjuandailystar.com/
Sankei,Japan,web,interval:120,https://www.sankei.com/
Savonanews,Italy,web,interval:120,https://www.savonanews.it/
Seattletimes,United States,web,interval:120,https://www.seattletimes.com/
Senenews,Senegal,web,interval:120,https://www.senenews.com/
Sggp,Vietnam,web,interval:120,https://www.sggp.org.vn/
Shawlocal,United States,web,interval:120,https://www.shawlocal.com/
Sinarharian,Malaysia,web,interval:120,https://www.sinarharian.com.my/
Skipr,Netherlands,web,interval:120,https://www.skipr.nl/
Socialnews,India,web,interval:120,https://www.socialnews.xyz/
Sowetanlive,South Africa,web,interval:120,https://www.sowetanlive.co.za/
Stalbertgazette,Canada,web,interval:120,https://www.stalbertgazette.com/
Standardmedia,Kenya,web,interval:120,https://www.standardmedia.co.ke/
Staradvertiser,United States,web,interval:120,https://www.staradvertiser.com/
Kp — Stav,Russia,web,interval:120,https://www.stav.kp.ru/
The Straits Times,Singapore,web,interval:120,https://www.straitstimes.com/
Sunlive,New Zealand,web,interval:120,https://www.sunlive.co.nz/
Sunstar,Philippines,web,interval:120,https://www.sunstar.com.ph/
Surinenglish,Spain,web,interval:120,https://www.surinenglish.com/
Swindonadvertiser,United Kingdom,web,interval:120,https://www.swindonadvertiser.co.uk/
T Online,Germany,web,interval:120,https://www.t-online.de/
Taiwannews,Taiwan,web,interval:120,https://www.taiwannews.com.tw/
Tbsnews,Bangladesh,web,interval:120,https://www.tbsnews.net/
Telegraph,United Kingdom,web,interval:120,https://www.telegraph.co.uk/
Teleprensa,Spain,web,interval:120,https://www.teleprensa.com/
Tempo,Indonesia,web,interval:120,https://www.tempo.co/
Tempostretto,Italy,web,interval:120,https://www.tempostretto.it/
The Star,Kenya,web,interval:120,https://www.the-star.co.ke/
Theage,Australia,web,interval:120,https://www.theage.com.au/
Theborneopost,Malaysia,web,interval:120,https://www.theborneopost.com/
Thecanadianpressnews,Canada,web,interval:120,https://www.thecanadianpressnews.ca/
Co — Thecitizen,Tanzania,web,interval:120,https://www.thecitizen.co.tz/
Thegoan,India,web,interval:120,https://www.thegoan.net/
The Guardian,United Kingdom,web,interval:120,https://www.theguardian.com/
Thehindu,India,web,interval:120,https://www.thehindu.com/
Thenews,Pakistan,web,interval:120,https://www.thenews.com.pk/
Theportugalnews,European Union,web,interval:120,https://www.theportugalnews.com/
Thestar,Malaysia,web,interval:120,https://www.thestar.com.my/
Thestar,Canada,web,interval:120,https://www.thestar.com/
Thestatesman,India,web,interval:120,https://www.thestatesman.com/
Theweek,India,web,interval:120,https://www.theweek.in/
Timesnownews,India,web,interval:120,https://www.timesnownews.com/
Timesofisrael,Israel,web,interval:120,https://www.timesofisrael.com/
Timesunion,United States,web,interval:120,https://www.timesunion.com/
Tintahijau,Indonesia,web,interval:120,https://www.tintahijau.com/
Tl7,France,web,interval:120,https://www.tl7.fr/
Tn,United States,web,interval:60,https://www.tn.gov/
Tokyo Np,Japan,web,interval:120,https://www.tokyo-np.co.jp/
Tpr,United States,web,interval:120,https://www.tpr.org/
Travelandtourworld,International,web,interval:120,https://www.travelandtourworld.com/
Tribunnews,Indonesia,web,interval:120,https://www.tribunnews.com/
Trt,Turkey,web,interval:120,https://www.trt.global/
Umy,Indonesia,web,interval:60,https://www.umy.ac.id/
Unb,Bangladesh,web,interval:120,https://www.unb.com.bd/
Uniindia,India,web,interval:120,https://www.uniindia.com/
Unmc,United States,web,interval:60,https://www.unmc.edu/
Usnews,United States,web,interval:120,https://www.usnews.com/
Valleycentral,United States,web,interval:120,https://www.valleycentral.com/
Vax Before Travel,International,web,interval:60,https://www.vax-before-travel.com/
Vietnam,Vietnam,web,interval:120,https://www.vietnam.vn/
Vietnamplus,Vietnam,web,interval:120,https://www.vietnamplus.vn/
Viva,Indonesia,web,interval:120,https://www.viva.co.id/
Kp — Volgograd,Russia,web,interval:120,https://www.volgograd.kp.ru/
Wbaltv,United States,web,interval:120,https://www.wbaltv.com/
Wect,United States,web,interval:120,https://www.wect.com/
World Health Organization,International,web,interval:60,https://www.who.int/
Wimberleyview,United States,web,interval:120,https://www.wimberleyview.com/
Winnipegfreepress,Canada,web,interval:120,https://www.winnipegfreepress.com/
Witn,United States,web,interval:120,https://www.witn.com/
Wkrn,United States,web,interval:120,https://www.wkrn.com/
Wsws,International,web,interval:120,https://www.wsws.org/
Wzzm13,United States,web,interval:120,https://www.wzzm13.com/
Xaluannews,Vietnam,web,interval:120,https://www.xaluannews.com/
Yahoo News,United States,web,interval:120,https://www.yahoo.com/
Ygeiamou,Greece,web,interval:120,https://www.ygeiamou.gr/
Yna,South Korea,web,interval:120,https://www.yna.co.kr/
Yomiuri,Japan,web,interval:120,https://www.yomiuri.co.jp/
Yorkshirepost,United Kingdom,web,interval:120,https://www.yorkshirepost.co.uk/
Yourerie,United States,web,interval:120,https://www.yourerie.com/
Zigzagweekly,Philippines,web,interval:120,https://www.zigzagweekly.net/
Racgp,Australia,web,interval:60,https://www1.racgp.org.au/
Nhk,Japan,web,interval:120,https://www3.nhk.or.jp/
Chinhphu — Xaydungchinhsach,Vietnam,web,interval:120,https://xaydungchinhsach.chinhphu.vn/
Bjd — Xinwen,China,web,interval:120,https://xinwen.bjd.com.cn/
Xmnn,China,web,interval:120,https://xmnn.cn/
Xn Ctbfecatgqygb5apl,Russia,web,interval:120,https://xn----ctbfecatgqygb5apl.xn--p1ai/
Yalovagazetesi,Turkey,web,interval:120,https://yalovagazetesi.com/
Yeeyi,Australia,web,interval:120,https://yeeyi.com/
Yicai,China,web,interval:120,https://yicai.com/
Kompas — Yogyakarta,Indonesia,web,interval:120,https://yogyakarta.kompas.com/
Daklak — Yte,Vietnam,web,interval:60,https://yte.daklak.gov.vn/
Ytemienbac,Vietnam,web,interval:120,https://ytemienbac.vn/
Zaochenbao,China,web,interval:120,https://zaochenbao.com/
Zaxid,Ukraine,web,interval:120,https://zaxid.net/
Zazoom,Italy,web,interval:120,https://zazoom.it/
India — Zeenews,India,web,interval:120,https://zeenews.india.com/
Znews,Vietnam,web,interval:120,https://znews.vn/
