id,source,type,type_id,validity_status,description,status,from_engine,created_at,updated_at,country
742,https://premiumtimesng.com/,Google,3,Unofficial,https://premiumtimesng.com/,1,Yes,2026-01-20T16:19:12.000000Z,2026-01-20T16:19:12.000000Z,Nigeria
215,https://primamedia.ru/,Local News,7,Official,Russian Far East regional news agency providing economy and politics coverage.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Russia
716,https://primo.co.th/,Google,3,Unofficial,https://primo.co.th/,1,Yes,2026-01-08T01:59:37.000000Z,2026-01-08T01:59:37.000000Z,Thailand
1026,https://probolinggokota.go.id/,Google,3,Unofficial,https://probolinggokota.go.id/,1,Yes,2026-03-05T08:11:48.000000Z,2026-03-05T08:11:48.000000Z,Indonesia
216,https://prohaba.tribunnews.com/,Local News,7,Official,Tribunnews Aceh regional site focusing on community news and local events.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
217,https://promedmail.org/,HTML,8,Official,Global reporting system for emerging diseases and outbreaks from health professionals.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Global
218,https://pronedra.ru/,Local News,7,Unofficial,"Russian-language online news portal covering energy, politics, and economy.",1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Russia
219,https://prooren.ru/,Local News,7,Unofficial,Regional news portal from Russia covering Orenburg region.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Russia
845,https://pscd.prd.go.th/,Google,3,Unofficial,https://pscd.prd.go.th/,1,Yes,2026-01-27T15:29:14.000000Z,2026-01-27T15:29:14.000000Z,Thailand
220,https://publications.aap.org/,JSON,9,Official,Official publications site for the American Academy of Pediatrics.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,United States
221,https://punchng.com/,Local News,7,Official,"One of Nigeria&quot;’&quot;s leading newspapers covering politics, business, and entertainment.",1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Nigeria
222,https://punto.com.ph/,Local News,7,Unofficial,Local Filipino news outlet reporting community events and public affairs.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Philippines
839,https://qare.fr/,Google,3,Unofficial,https://qare.fr/,1,Yes,2026-01-27T07:44:30.000000Z,2026-01-27T07:44:30.000000Z,France
223,https://qazinform.com/,Local News,7,Official,Kazinform – Kazakhstan&quot;’&quot;s official news agency providing national and international news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Kazakhstan
1204,https://qna.org.qa/,Google,3,Unofficial,https://qna.org.qa/,1,Yes,2026-05-30T08:59:42.000000Z,2026-05-30T08:59:42.000000Z,Qatar
1209,https://qnews.com.au/,Google,3,Unofficial,https://qnews.com.au/,1,Yes,2026-05-31T08:32:35.000000Z,2026-05-31T08:32:35.000000Z,Australia
224,https://quadratin.com/,Local News,7,Official,Quadratín – Mexican news agency network with local and national coverage.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Mexico
225,https://quezoncity.gov.ph/,Official Government Sites,4,Official,Official website of Quezon City government providing public services and news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Philippines
226,https://radarbanjarmasin.jawapos.com/,Local News,7,Official,Jawa Pos regional site for Banjarmasin providing local and business news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
227,https://radarbanyumas.disway.id/,Local News,7,Official,Local Banyumas news site under Disway network.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
228,https://radarbengkulu.disway.id/,Local News,7,Official,Regional Bengkulu news portal managed by Disway group.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
229,https://radarbromo.jawapos.com/,Local News,7,Official,"Jawa Pos regional branch covering Probolinggo, Pasuruan, and East Java news.",1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
230,https://radarjember.jawapos.com/,Local News,7,Official,Jawa Pos branch providing local news from Jember area.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
231,https://radarjogja.jawapos.com/,Local News,7,Official,Jawa Pos Yogyakarta edition providing regional updates and local coverage.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
12,https://radarjogja.jawapos.com/jogja/656071866/potensi-demam-berdarah-dengue-dbd-meningkat-selama-kemarau-basah-dinkes-kota-jogja-hingga-mei-2025-sudah-ada-161-kasus,Google,3,Official,radar Jogja,1,No,2025-08-04T05:49:58.000000Z,2025-08-04T05:49:58.000000Z,Indonesia
232,https://radarlamongan.jawapos.com/,Local News,7,Official,Local Lamongan-based news site under Jawa Pos network.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
233,https://radarmadiun.jawapos.com/,Local News,7,Official,Jawa Pos Madiun edition covering East Java&quot;’&quot;s Madiun region.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
234,https://radarmalang.jawapos.com/,Local News,7,Official,Jawa Pos Malang edition providing East Java local news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
235,https://radarmojokerto.jawapos.com/,Local News,7,Official,Jawa Pos Mojokerto edition providing regional updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
236,https://radarsolo.jawapos.com/,Local News,7,Official,Jawa Pos Solo edition providing local and business news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1047,https://radartuban.jawapos.com/,Google,3,Unofficial,https://radartuban.jawapos.com/,1,Yes,2026-03-30T08:14:55.000000Z,2026-03-30T08:14:55.000000Z,Indonesia
237,https://radartulungagung.jawapos.com/,Local News,7,Official,Jawa Pos Tulungagung edition reporting local events and East Java updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
238,https://radioetoil.com/,Local News,7,Unofficial,Online radio station offering talk shows and news programs.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Haiti
239,https://radyopilipinas.ph/,Official Government Sites,4,Official,Official government radio network of the Philippines providing national information.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Philippines
884,https://rainews.it/,Google,3,Unofficial,https://rainews.it/,1,Yes,2026-02-04T15:53:02.000000Z,2026-02-04T15:53:02.000000Z,Italy
889,https://rajexpress.com/,Google,3,Unofficial,https://rajexpress.com/,1,Yes,2026-02-04T21:23:43.000000Z,2026-02-04T21:23:43.000000Z,India
908,https://raptorpersecutionuk.org/,Google,3,Unofficial,https://raptorpersecutionuk.org/,1,Yes,2026-02-11T20:38:54.000000Z,2026-02-11T20:38:54.000000Z,United Kingdom
1236,https://rata.lk/,Google,3,Unofficial,https://rata.lk/,1,Yes,2026-06-23T08:59:03.000000Z,2026-06-23T08:59:03.000000Z,Sri Lanka
870,https://ratchaburi.prd.go.th/,Google,3,Unofficial,https://ratchaburi.prd.go.th/,1,Yes,2026-02-03T00:04:40.000000Z,2026-02-03T00:04:40.000000Z,Thailand
240,https://rbtv.disway.id/,Local News,7,Official,Disway-affiliated regional broadcaster reporting local and national news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1102,https://rctiplus.com/,Google,3,Unofficial,https://rctiplus.com/,1,Yes,2026-05-24T21:12:28.000000Z,2026-05-24T21:12:28.000000Z,Indonesia
1217,https://regional.espos.id/,Google,3,Unofficial,https://regional.espos.id/,1,Yes,2026-06-03T02:15:01.000000Z,2026-06-03T02:15:01.000000Z,Indonesia
241,https://regional.kompas.com/,Local News,7,Official,Regional segment of Kompas.com covering local and provincial Indonesian news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1002,https://regionriverina.com.au/,Google,3,Unofficial,https://regionriverina.com.au/,1,Yes,2026-02-27T13:48:54.000000Z,2026-02-27T13:48:54.000000Z,Australia
242,https://rejabar.republika.co.id/,Local News,7,Official,Republika regional portal for West Java region.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
243,https://rejogja.republika.co.id/,Local News,7,Official,Republika regional portal for Yogyakarta region.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
244,https://reliefweb.int/,HTML,8,Official,Global humanitarian information service by the UN Office for the Coordination of Humanitarian Affairs.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Global
245,https://remate.ph/,Local News,7,Unofficial,"Philippine news portal covering crime, entertainment, and local news.",1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Philippines
774,https://retractionwatch.com/,Google,3,Unofficial,https://retractionwatch.com/,1,Yes,2026-01-22T10:02:14.000000Z,2026-01-22T10:02:14.000000Z,United States
1115,https://riau.suara.com/,Google,3,Unofficial,https://riau.suara.com/,1,Yes,2026-05-25T02:11:11.000000Z,2026-05-25T02:11:11.000000Z,Indonesia
1116,https://riaueditor.com/,Google,3,Unofficial,https://riaueditor.com/,1,Yes,2026-05-25T02:12:01.000000Z,2026-05-25T02:12:01.000000Z,Indonesia
246,https://risingnepaldaily.com/,Local News,7,Official,Official English-language newspaper of Nepal.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Nepal
247,https://rmn.ph/,Local News,7,Official,Radio Mindanao Network official news site providing nationwide coverage.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Philippines
1229,https://rnz.co.nz/,Google,3,Unofficial,https://rnz.co.nz/,1,Yes,2026-06-23T08:21:48.000000Z,2026-06-23T08:21:48.000000Z,New Zealand
912,https://rollingstone.com/,Google,3,Unofficial,https://rollingstone.com/,1,Yes,2026-02-12T00:32:35.000000Z,2026-02-12T00:32:35.000000Z,United States
248,https://ronggo.id/,Local News,7,Unofficial,Local Indonesian digital news platform providing regional updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
249,https://rpnradio.com/,Local News,7,Official,Radio Philippines Network providing national news and entertainment.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Philippines
250,https://rri.co.id/,Official Government Sites,4,Official,Official Indonesian public radio broadcaster providing national news and information.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1094,https://ruangriau.com/,Google,3,Unofficial,https://ruangriau.com/,1,Yes,2026-05-24T02:11:15.000000Z,2026-05-24T02:11:15.000000Z,Indonesia
864,https://ruralradio.com/,Google,3,Unofficial,https://ruralradio.com/,1,Yes,2026-02-02T02:45:29.000000Z,2026-02-02T02:45:29.000000Z,United States
1113,https://ryt9.com/,Google,3,Unofficial,https://ryt9.com/,1,Yes,2026-05-25T00:55:57.000000Z,2026-05-25T00:55:57.000000Z,Thailand
1197,https://saba.ye/,Google,3,Unofficial,https://saba.ye/,1,Yes,2026-05-29T08:34:53.000000Z,2026-05-29T08:34:53.000000Z,Yemen
251,https://sabahmedia.com/,Local News,7,Unofficial,Local Malaysian news outlet focused on Sabah regional issues.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Malaysia
1042,https://sanook.com/,Google,3,Unofficial,https://sanook.com/,1,Yes,2026-03-25T01:50:15.000000Z,2026-03-25T01:50:15.000000Z,Thailand
1232,https://santafenewmexican.com/,Google,3,Unofficial,https://santafenewmexican.com/,1,Yes,2026-06-23T08:42:05.000000Z,2026-06-23T08:42:05.000000Z,United States
1150,https://sbs.com.au/,Google,3,Unofficial,https://sbs.com.au/,1,Yes,2026-05-26T08:38:20.000000Z,2026-05-26T08:38:20.000000Z,Australia
640,https://scientificamerican.com/,Google,3,Unofficial,https://scientificamerican.com/,1,Yes,2025-12-16T01:14:59.000000Z,2025-12-16T01:14:59.000000Z,United States
1273,https://scooptw.com/,Google,3,Unofficial,https://scooptw.com/,1,Yes,2026-07-14T09:19:10.000000Z,2026-07-14T09:19:10.000000Z,Taiwan
1237,https://secretchina.com/,Google,3,Unofficial,https://secretchina.com/,1,Yes,2026-06-30T23:58:18.000000Z,2026-06-30T23:58:18.000000Z,China
252,https://sehatnegeriku.kemkes.go.id/,Official Government Sites,4,Official,Official Ministry of Health Indonesia site providing health campaigns and reports.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1251,https://setn.com/,Google,3,Unofficial,https://setn.com/,1,Yes,2026-07-07T08:36:43.000000Z,2026-07-07T08:36:43.000000Z,Taiwan
253,https://sg.news.yahoo.com/,Local News,7,Official,Yahoo! Singapore news aggregator covering international and regional updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Singapore
1059,https://shabiba.com/,Google,3,Unofficial,https://shabiba.com/,1,Yes,2026-04-15T02:48:37.000000Z,2026-04-15T02:48:37.000000Z,Oman
254,https://shafaq.com/,Local News,7,Unofficial,Iraqi independent news portal delivering national and regional updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Iraq
255,https://sheridanmedia.com/,Local News,7,Unofficial,US-based regional media outlet providing Wyoming news and talk radio.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,United States
760,https://shropshirelive.com/,Google,3,Unofficial,https://shropshirelive.com/,1,Yes,2026-01-21T17:10:19.000000Z,2026-01-21T17:10:19.000000Z,United Kingdom
1099,https://siakapkeli.my/,Google,3,Unofficial,https://siakapkeli.my/,1,Yes,2026-05-24T20:58:02.000000Z,2026-05-24T20:58:02.000000Z,Malaysia
1044,https://siamnews.com/,Google,3,Unofficial,https://siamnews.com/,1,Yes,2026-03-26T01:55:59.000000Z,2026-03-26T01:55:59.000000Z,Thailand
256,https://siamrath.co.th/,Local News,7,Official,Thai-language news website covering national and entertainment news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Thailand
257,https://sierraloaded.sl/,Local News,7,Unofficial,Sierra Leone-based online news portal delivering national and entertainment updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Sierra Leone
880,https://singtao.ca/,Google,3,Unofficial,https://singtao.ca/,1,Yes,2026-02-04T04:30:28.000000Z,2026-02-04T04:30:28.000000Z,Canada
1233,https://sinhala.asianmirror.lk/,Google,3,Unofficial,https://sinhala.asianmirror.lk/,1,Yes,2026-06-23T08:58:52.000000Z,2026-06-23T08:58:52.000000Z,Sri Lanka
679,https://smartraveller.gov.au/,Google,3,Unofficial,https://smartraveller.gov.au/,1,Yes,2025-12-18T04:28:02.000000Z,2025-12-18T04:28:02.000000Z,Australia
852,https://smartsumbar.com/,Google,3,Unofficial,https://smartsumbar.com/,1,Yes,2026-01-28T08:54:07.000000Z,2026-01-28T08:54:07.000000Z,Indonesia
754,https://smh.com.au/,Google,3,Unofficial,https://smh.com.au/,1,Yes,2026-01-21T10:20:55.000000Z,2026-01-21T10:20:55.000000Z,Australia
258,https://smninewschannel.com/,Local News,7,Official,Philippine-based SMNI News Channel broadcasting national and global reports.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Philippines
1032,https://sohuutritue.net.vn/,Google,3,Unofficial,https://sohuutritue.net.vn/,1,Yes,2026-03-13T08:22:18.000000Z,2026-03-13T08:22:18.000000Z,Vietnam
259,https://solo.tribunnews.com/,Local News,7,Official,Tribunnews site for Solo region providing local coverage.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
260,https://solopos.espos.id/,Local News,7,Official,"Local news portal based in Solo, Central Java, Indonesia.",1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
261,https://soloraya.harianjogja.com/,Local News,7,Official,Harian Jogja sub-portal for Solo Raya regional coverage.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1005,https://sondhitalk.com/,Google,3,Unofficial,https://sondhitalk.com/,1,Yes,2026-02-28T09:26:39.000000Z,2026-02-28T09:26:39.000000Z,Thailand
1224,https://soyte.hanoi.gov.vn/,Google,3,Unofficial,https://soyte.hanoi.gov.vn/,1,Yes,2026-06-22T19:34:29.000000Z,2026-06-22T19:34:29.000000Z,Vietnam
659,https://soyte.tuyenquang.gov.vn/,Google,3,Unofficial,https://soyte.tuyenquang.gov.vn/,1,Yes,2025-12-18T01:12:17.000000Z,2025-12-18T01:12:17.000000Z,Vietnam
1219,https://spectator.com.au/,Google,3,Unofficial,https://spectator.com.au/,1,Yes,2026-06-04T19:41:09.000000Z,2026-06-04T19:41:09.000000Z,Australia
1095,https://spiritriau.com/,Google,3,Unofficial,https://spiritriau.com/,1,Yes,2026-05-24T02:11:24.000000Z,2026-05-24T02:11:24.000000Z,Indonesia
653,https://springnews.co.th/,Google,3,Unofficial,https://springnews.co.th/,1,Yes,2025-12-18T00:30:50.000000Z,2025-12-18T00:30:50.000000Z,Thailand
262,https://srilankamirror.com/,Local News,7,Unofficial,Sri Lankan independent online news outlet.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Sri Lanka
263,https://steiermark.orf.at/,Local News,7,Official,Austrian Broadcasting Corporation regional portal for Styria.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Austria
856,https://stern.de/,Google,3,Unofficial,https://stern.de/,1,Yes,2026-02-01T19:52:48.000000Z,2026-02-01T19:52:48.000000Z,Germany
1186,https://stratnewsglobal.com/,Google,3,Unofficial,https://stratnewsglobal.com/,1,Yes,2026-05-28T08:30:41.000000Z,2026-05-28T08:30:41.000000Z,India
264,https://stthomassource.com/,Local News,7,Unofficial,US Virgin Islands online newspaper covering local and regional updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,United States
1022,https://suara.com/,Google,3,Unofficial,https://suara.com/,1,Yes,2026-03-02T20:20:36.000000Z,2026-03-02T20:20:36.000000Z,Indonesia
265,https://suarabaru.id/,Local News,7,Unofficial,Indonesian local news portal covering various regional events.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1090,https://suarakalbar.co.id/,Google,3,Unofficial,https://suarakalbar.co.id/,1,Yes,2026-05-21T02:10:16.000000Z,2026-05-21T02:10:16.000000Z,Indonesia
266,https://suarantb.com/,Local News,7,Official,"Regional online newspaper covering West Nusa Tenggara, Indonesia.",1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
673,https://suarasurabaya.net/,Google,3,Unofficial,https://suarasurabaya.net/,1,Yes,2025-12-18T03:42:58.000000Z,2025-12-18T03:42:58.000000Z,Indonesia
753,https://suckhoecong.vn/,Google,3,Unofficial,https://suckhoecong.vn/,1,Yes,2026-01-21T08:47:06.000000Z,2026-01-21T08:47:06.000000Z,Vietnam
1245,https://suckhoecongdongonline.vn/,Google,3,Unofficial,https://suckhoecongdongonline.vn/,1,Yes,2026-07-02T08:06:53.000000Z,2026-07-02T08:06:53.000000Z,Vietnam
648,https://suckhoedoisong.vn/,Google,3,Unofficial,https://suckhoedoisong.vn/,1,Yes,2025-12-16T21:40:55.000000Z,2025-12-16T21:40:55.000000Z,Vietnam
1253,https://suckhoemoitruong.com.vn/,Google,3,Unofficial,https://suckhoemoitruong.com.vn/,1,Yes,2026-07-07T09:29:37.000000Z,2026-07-07T09:29:37.000000Z,Vietnam
956,https://sudantribune.net/,Google,3,Unofficial,https://sudantribune.net/,1,Yes,2026-02-21T18:01:50.000000Z,2026-02-21T18:01:50.000000Z,Sudan
693,https://sukabumiupdate.com/,Google,3,Unofficial,https://sukabumiupdate.com/,1,Yes,2025-12-30T02:48:34.000000Z,2025-12-30T02:48:34.000000Z,Indonesia
267,https://sulsel.herald.id/,Local News,7,Unofficial,Local online news portal for South Sulawesi region.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
268,https://sulteng.antaranews.com/,Official Government Sites,4,Official,Antara News Central Sulawesi regional portal.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
935,https://sultramedia.id/,Google,3,Unofficial,https://sultramedia.id/,1,Yes,2026-02-19T08:12:28.000000Z,2026-02-19T08:12:28.000000Z,Indonesia
269,https://sumatra.bisnis.com/,Local News,7,Official,Bisnis Indonesia regional portal for Sumatra economic and business news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1184,https://sunmedia.tw/,Google,3,Unofficial,https://sunmedia.tw/,1,Yes,2026-05-28T08:26:18.000000Z,2026-05-28T08:26:18.000000Z,Taiwan
270,https://surabaya.kompas.com/,Local News,7,Official,Kompas.com Surabaya regional portal covering East Java news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
271,https://surabaya.tribunnews.com/,Local News,7,Official,Tribunnews Surabaya regional portal reporting local and community updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
773,https://surfcoastnews.com.au/,Google,3,Unofficial,https://surfcoastnews.com.au/,1,Yes,2026-01-22T10:01:56.000000Z,2026-01-22T10:01:56.000000Z,Australia
272,https://suryamalang.tribunnews.com/,Local News,7,Official,Tribunnews Malang edition providing East Java coverage.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1152,https://sydney.edu.au/,Google,3,Unofficial,https://sydney.edu.au/,1,Yes,2026-05-26T08:38:31.000000Z,2026-05-26T08:38:31.000000Z,Australia
273,https://t.media/,Local News,7,Unofficial,Media platform delivering curated content and global headlines.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Russia
1297,https://taiwanhot.net/,Google,3,Unofficial,https://taiwanhot.net/,1,Yes,2026-09-10T08:32:46.000000Z,2026-09-10T08:32:46.000000Z,Taiwan
879,https://talk.ltn.com.tw/,Google,3,Unofficial,https://talk.ltn.com.tw/,1,Yes,2026-02-04T03:59:10.000000Z,2026-02-04T03:59:10.000000Z,Taiwan
964,https://tamanhhospital.vn/,Google,3,Unofficial,https://tamanhhospital.vn/,1,Yes,2026-02-23T20:14:12.000000Z,2026-02-23T20:14:12.000000Z,Vietnam
274,https://tangselpos.id/,Local News,7,Unofficial,Local Tangerang Selatan digital news portal.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
1183,https://taronews.tw/,Google,3,Unofficial,https://taronews.tw/,1,Yes,2026-05-28T08:26:16.000000Z,2026-05-28T08:26:16.000000Z,Taiwan
275,https://tass.ru/,Local News,7,Official,Russian state-owned news agency providing global and national coverage.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Russia
1017,https://tatimes.com.au/,Google,3,Unofficial,https://tatimes.com.au/,1,Yes,2026-03-02T13:38:53.000000Z,2026-03-02T13:38:53.000000Z,Australia
1215,https://tatoli.tl/,Google,3,Unofficial,https://tatoli.tl/,1,Yes,2026-06-03T02:13:44.000000Z,2026-06-03T02:13:44.000000Z,Timor-Leste
730,https://telanganatoday.com/,Google,3,Unofficial,https://telanganatoday.com/,1,Yes,2026-01-20T11:10:48.000000Z,2026-01-20T11:10:48.000000Z,India
276,https://tengrinews.kz/,Local News,7,Official,Kazakhstan&quot;’&quot;s popular online news portal with national and business updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Kazakhstan
277,https://ternate.tribunnews.com/,Local News,7,Official,Tribunnews regional portal for Ternate providing local updates.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Indonesia
905,https://texastribune.org/,Google,3,Unofficial,https://texastribune.org/,1,Yes,2026-02-09T03:54:09.000000Z,2026-02-09T03:54:09.000000Z,United States
793,https://th.yanhee.net/,Google,3,Unofficial,https://th.yanhee.net/,1,Yes,2026-01-23T02:26:24.000000Z,2026-01-23T02:26:24.000000Z,Thailand
951,https://thaich8.com/,Google,3,Unofficial,https://thaich8.com/,1,Yes,2026-02-21T09:24:52.000000Z,2026-02-21T09:24:52.000000Z,Thailand
725,https://thainewsonline.co/,Google,3,Unofficial,https://thainewsonline.co/,1,Yes,2026-01-18T18:47:21.000000Z,2026-01-18T18:47:21.000000Z,Thailand
617,https://thaipbs.or.th/,Google,3,Unofficial,https://thaipbs.or.th/,1,Yes,2025-12-11T20:01:48.000000Z,2025-12-11T20:01:48.000000Z,Thailand
681,https://thaipost.net/,Google,3,Unofficial,https://thaipost.net/,1,Yes,2025-12-22T19:40:38.000000Z,2025-12-22T19:40:38.000000Z,Thailand
722,https://thaipr.net/,Google,3,Unofficial,https://thaipr.net/,1,Yes,2026-01-12T07:47:51.000000Z,2026-01-12T07:47:51.000000Z,Thailand
619,https://thairath.co.th/,Google,3,Unofficial,https://thairath.co.th/,1,Yes,2025-12-11T20:02:13.000000Z,2025-12-11T20:02:13.000000Z,Thailand
750,https://thanglong.chinhphu.vn/,Google,3,Unofficial,https://thanglong.chinhphu.vn/,1,Yes,2026-01-21T08:10:51.000000Z,2026-01-21T08:10:51.000000Z,Vietnam
278,https://thanhnien.vn/,Local News,7,Official,Vietnamese national newspaper providing domestic and international news.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Vietnam
279,https://thanhtra.com.vn/,Official Government Sites,4,Official,Vietnam&quot;’&quot;s official inspection and anti-corruption news site.,1,No,2025-10-13T22:27:00.000000Z,2025-10-13T22:27:00.000000Z,Vietnam
666,https://thansettakij.com/,Google,3,Unofficial,https://thansettakij.com/,1,Yes,2025-12-18T01:48:17.000000Z,2025-12-18T01:48:17.000000Z,Thailand
1163,https://theannapurnaexpress.com/,Google,3,Unofficial,https://theannapurnaexpress.com/,1,Yes,2026-05-27T08:44:15.000000Z,2026-05-27T08:44:15.000000Z,Nepal
734,https://theaustralian.com.au/,Google,3,Unofficial,https://theaustralian.com.au/,1,Yes,2026-01-20T11:54:36.000000Z,2026-01-20T11:54:36.000000Z,Australia
1114,https://thebangkokinsight.com/,Google,3,Unofficial,https://thebangkokinsight.com/,1,Yes,2026-05-25T00:56:37.000000Z,2026-05-25T00:56:37.000000Z,Thailand
898,https://theberkshireedge.com/,Google,3,Unofficial,https://theberkshireedge.com/,1,Yes,2026-02-08T20:02:15.000000Z,2026-02-08T20:02:15.000000Z,United States
280,https://thechronicle.com.ph/,Local News,7,Unofficial,"Philippine-based news portal covering politics, current events, and social issues.",1,No,2025-10-16T15:00:00.000000Z,2025-10-16T15:00:00.000000Z,Philippines
613,https://theconversation.com/,Google,3,Unofficial,https://theconversation.com/,1,Yes,2025-12-11T01:55:56.000000Z,2025-12-11T01:55:56.000000Z,Australia
281,https://theedgemalaysia.com/,Local News,7,Official,Leading Malaysian business and financial news publication providing insights and analysis.,1,No,2025-10-16T15:00:00.000000Z,2025-10-16T15:00:00.000000Z,Malaysia
744,https://thegazellenews.com/,Google,3,Unofficial,https://thegazellenews.com/,1,Yes,2026-01-20T16:19:24.000000Z,2026-01-20T16:19:24.000000Z,Nigeria
939,https://thehawk.in/,Google,3,Unofficial,https://thehawk.in/,1,Yes,2026-02-19T13:39:37.000000Z,2026-02-19T13:39:37.000000Z,India
698,https://thehealthsite.com/,Google,3,Unofficial,https://thehealthsite.com/,1,Yes,2025-12-31T00:39:26.000000Z,2025-12-31T00:39:26.000000Z,India
