post_id,video_link,account_name,comment_date,comment,commenter_username,first_seen,source
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,Jent Thidarat ขอบคุณจร้าอาเจ้นท์,ศิริชัย เชื้อประทุม,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,หายไวไวน้องไออุ่น,T'King Chueathong,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,จำรัส เชื้อทอง ขอบคุณครับน้าคิง,ศิริชัย เชื้อประทุม,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,หายเร็วๆนะน้องไแแุ่น,นันทกาญจน์ สว่างวงษ์,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,นันทกาญจน์ สว่างวงษ์ ขอบคุณครับคุณครูแม่เอ๋ย,ศิริชัย เชื้อประทุม,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,หายไวไวนะคะ,Annie Thansita,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,Annie Thansita ขอบคุณค่ะอาแอนนี่,ศิริชัย เชื้อประทุม,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,ขอให้หายป่วยไวๆจ้า,Wilaiwan Inkaew,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,Wilaiwan Inkaew ขอบคุณครับอาบุ๋ม,ศิริชัย เชื้อประทุม,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,หายไวๆ นะ,RawiMinmin JujiChim,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,RawiMinmin JujiChim ขอบคุณครับป๋าจุ๊,ศิริชัย เชื้อประทุม,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,,วิทยา นครพันธ์,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,หายไวๆนะ คุ๊หลาน,Achiraya Wan Wan,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,Achiraya Wan Wan,ศิริชัย เชื้อประทุม,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,หายไวไวนะหลานน้อย,PhiphAt Wichairam,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,PhiphAt Wichairam ขอบพระคุณครับท่าน ผอ,ศิริชัย เชื้อประทุม,2026-09-01,keyword:โรคหัด
10216149627330824,https://www.facebook.com/photo?fbid=10216149608770360&set=pcb.10216149627330824,,2026-08-18,ขอให้น้องหายไวๆนะคะ,พิมประภาพร อันชำนาญ,2026-09-01,keyword:โรคหัด
1467809222024567,https://www.facebook.com/photo?fbid=1467808772024612&set=pcb.1467809222024567,,2026-04-14,"Izinkan saya bertanya. Saya pergi ke dokter di rumah sakit. Saya mengalami sakit gigi dan memberitahu bahwa saya alergi terhadap Pannicilin. Apakah apakah itu benar? Mereka tidak lagi menggunakan obat ini. Baiklah, saya alergi terhadap obat ini selama bertahun-tahun. Saya ingin bertanya kepada dokter apakah ada periode untuk kehilangan dan menghentikan alergi. Baiklah, aparat farmasi tidak ingin kita melewatkan obat-obatan lain yang lebih efektif daripada obat ini. Secara pribadi, saya alergi terhadap jenis obat ini, saya memiliki jerawat merah. Ia menempel di tubuh dan kaki saya.",ลม เปลี่ยนทิศ,2026-09-01,keyword:โรคหัด
1467809222024567,https://www.facebook.com/photo?fbid=1467808772024612&set=pcb.1467809222024567,,2026-04-14,เคยเป็นแบบนี้ค่ะ   แพ้ยา  บวม  ลอกเป็นดักแด้  สภาพนี้คือเริ่มต้นค่ะ,Bumb Parinporn,2026-09-01,keyword:โรคหัด
1467809222024567,https://www.facebook.com/photo?fbid=1467808772024612&set=pcb.1467809222024567,,2026-04-14,เคยเป็นแบบนี้แต่ไม่ใช่แพ้ยา เกิดจากเป็นลมพิษ,ณัฐพัชร์ ใจแล,2026-09-01,keyword:โรคหัด
1467809222024567,https://www.facebook.com/photo?fbid=1467808772024612&set=pcb.1467809222024567,,2026-04-14,,เกษม บุตรดี,2026-09-01,keyword:โรคหัด
1467809222024567,https://www.facebook.com/photo?fbid=1467808772024612&set=pcb.1467809222024567,,2026-04-07,ขอบพระคุณ​มากค่ะอ.,ณิชาพร ตุ๊กติ๊ก,2026-09-01,keyword:โรคหัด
1467809222024567,https://www.facebook.com/photo?fbid=1467808772024612&set=pcb.1467809222024567,,2026-04-14,Terima kasih atas pengetahuan yang baik.,วิภา แก้วสำโรง,2026-09-01,keyword:โรคหัด
1467809222024567,https://www.facebook.com/photo?fbid=1467808772024612&set=pcb.1467809222024567,,2026-04-14,เป็นแบบนี้เลยค่ะแพ้วัณซีนไวรัสตับอักเสบบีเข็ม2 เข็มสามเลยไม่รู้จะไปต่อหรือพอแค่นี้เลย,ชอบ กิน ไม้ขีดไฟ,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-25,เสียใจด้วยค่ะเวลาน้องเป็นหัดแมวให้กิน amoxy 2 cc เช้า - เย็นน้องจะดีขึ้นค่ะบางครั้งถ้าไปหาหมอไม่ทันก็จะเสียชีวิตได้ภายใน 2 หรือ 3 วันแต่ถ้าให้น้องกินอะม็อกซี่จะช่วยภูมิต้านทานภายในร่างกายของแมวก็จะดีขึ้นกินข้าวได้ไม่เจ็บปากไม่มีน้ำมูกมีจำร้านขายยาทั่วไปขวดละ 40 กว่าบาทก็ใส่สลิงหรือใส่ช้อนเอาออกละลายมาทีละนิดๆเหลือเก็บใส่ตู้เย็นไว้ค่ะ,ทองมา ล่องอาวุธ,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-25,เสียใจด้วยนะครับ ทำบุญกรวดน้ำใส่บาตรแผ่เมตตาเป็นประจำให้น้องด้วยนะครับเพื่อให้น้องไปสู่ภพภูมิที่ดีขึ้น และขอให้น้องได้ไปสู่สวรรค์นะครับ,Pangutha Aphichai,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-26,ยาเขียวใหญ่ตราใบโพธิ์ค่ะ,จันทร์แรม ตุ่นพูน,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-25,หัดแมวถ้าเป็นเริ่มต้นลองดูนะคะเผื่อจะช่วยชีวิตน้องได้เอาแบรนด์กล่องเขียวกับใบรางจืดใส่ยาเขียวตราใบโพธิ์นิดหน่อยกรอกน้องทุก 2 ชั่วโมงเป็นเวลา 4 วัน ถึง 7 วันน้องมีโอกาสรอดเพราะที่บ้านลองทำแล้วรอดนะคะลองดูอาจจะไม่ถูกกับแมวทุกตัวแต่เป็นทางรอดของชีวิตน้อยๆได้อาจจะถูกกับแมวบ้างเป็นบางตัวถ้ายังไงถูกหรือไม่ถูกอย่าว่ากันนะคะ,ณัฐยา ลําใย,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-25,ยาแก้อักเสบดำแดงร้านเภสัชให้น้องกินวันละ 2 มื้อแกะแคปซูลแล้วก็เทใส่นิดเดียว 1 แคปซูลกินได้ตั้งหลายหน,โชติกา โพธิ์ทวี,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-25,ยาตราใบโพ ตัวนี้ดีจริงลองแล้วค่ะ,Azman Manzaman,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-25,น้องต้องกินยาเขียวใหญ่ตราใบโพํธ,ไพวัลย์ ไพวัลย์,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-30,สงสารจ้งเลย R.lP,Ah Mint,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-25,Kucing ganja.,เจ้ก้อย สายบุญ,2026-09-01,keyword:โรคหัด
pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,https://www.facebook.com/sthan.sngkheraah.satw.phimph.mathna.metta.satw/posts/pfbid0eDpZKeB8c1MTfP1t9z4vqjEM3iVA64MYreYmi3LMf2NDTNHmAx6nj3QhbvgDuyNWl,@sthan.sngkheraah.satw.phimph.mathna.metta.satw,2026-08-28,เมื่อถึงเวลาเราต้องกันหมดทุกคนแล้วเราต้องได้น้องๆๆขอให้ทักด้วยนะคะแค่นั้นก็ดีใจแล้ว,มลฤดี นาเมืองรักษ์,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,บ้านที่มีแมวเป็นโรคหัดหรือท้องเสียยานี้ช่วยได้ค่ะ,สุกัญญา ศุภภาดล,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,โรคหัดหมาแมวติดกันด้วยอากาศ รักษาทันคือรอด รักษาไม่ทันคือกลับดาว,Rain-ny Angkana,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,"Ayo pergi ke Cat Star, anak-anak.",แหม่ม เขาชุมดง,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,เหมือนโดนเบื่อเลยทำไงได้งั้น,ธนัทภัค เทพพิทักษ์,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,ไปอยู่ดาวแมวนะลูก,Thanatorn Keawkam,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,กลับสวรรค์น่ะเทวดา นางฟ้า แห่งโลก มนุษย์ ในซึ่งตา มองเห็น จิตใจสัมผัสได้,ต้น อภิชา,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,ລັບໃຫ້ສະບາຍໄປດີພົບພູມທີດີ,Nohsophaphone Sounsiri,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,ลูกเอ้ยยยไปเกิดเปนคนเด้อ หมดกรรมนะ,Ritthiya Deepet,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-27,ขอให้หนูไปสุ่ภพภุมิที่ดีนะลูก,Patchree Phromsri,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,Hidup,ต้อม ขจรศักดิ์สุเมธ,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,ตอนนี้แมวเราเป็นอยู่ขอวิธีรักษาหน่อยครับ,บัง รัช',2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,,ระพิน ชื่อนี้มีแต่รวย,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,"Uhhhhh que paso sufrimiento porfavor Dios 
 gato",Liliana Villarroel Silva,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,ขอให้ไปวิ่งเล่นบนสวรรค์กันนะเด็กๆ,ศรีแพร ภาดา,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,,แสงจันทร์ หล้าเซี้ยว,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,,วาสนา จันทร์แจ่ม,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-27,เสียใจด้วยนะคะ.สู่ภพภูมิที่ดีนะเด็กๆ.,นานะ มิซากะ,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,แมวอยู่ในระบบปิดทุกตัว ถือศีล 5 แมวก็เหมือนกับเณร ชาติหน้าเด็กเกิดเป็นคน,สุรช่ย กิ่งเจริญ,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,ขายแม่ชั่งใจร้ายใช้ยาเบื่อแมวจังขอให้แม่เกิดเป็นอย่างนั้นชาติหน้า,Thon Gchai,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,สงสารลูกๆจังขอให้หนูหลับให้สบายนะเพราะที่ฉันเคยเจอเหตุการแบบนี้เหมือนกัน,นุ่น นุ่น,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,ไปสู่ภพภูมทีดีนะลูกๆหมดเวรหมดกรรมแล้วไปเกิดเป็นเทวดาแล้วนะ,หมอ อ้อ,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,น้องเป็นอะไรตายพร้อมกันหมดเลยคะ,อรรุ่งเรืง สังฆภัณฑ์,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,น้องผมเสีย ผมก่อไฟเผาน้อง กลางทุ่งนา จนเหลือแต่เถ้าถ่าน น้ำตาไหลตลอดการเผา ตาบวม ใจช้ำ แต่ต้องลุกขึ้นมาเพื่อ น้องที่ยังเหลืออยู่ครับ สู้ๆๆๆๆๆๆๆ เพื่อน้องๆๆๆครับ,ต้น อภิชา,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,ขอให้เดินทางสู่ภพภมูิที่ดีนะลูกเสียใจด้วยนะคะ,Buahong Thangthong,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-26,,แล้วงัย' คัยแคร์,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,เห็นแล้วน้ำตาไหลเลยค่ะ เราก็พึ่งเสียน้องไปเมื่อวานค่ะ กาฟิวส์,Sutthida Kha,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,ဘာဖြစ်တာလဲဗျာ,สาธิณาภาสุ ธนิยจรรยาภรณ์,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,สู่ภพชาติที่ดีนะลูกเอ๋ย,ทวีศักดิ์ สิริสุขะ,2026-09-01,keyword:โรคหัด
1988394811818472,https://www.facebook.com/100019439163376/videos/pcb.1988394811818472/1518414636967472,@100019439163376,2026-08-25,สู่ภพภูมิที่ดีนะลูก สิ้นสุดกันทีเดรัจฉานในชาตินี้,ศศิ สุหร่าย,2026-09-01,keyword:โรคหัด
1096788219545214,https://www.facebook.com/photo?fbid=1096788219545214&set=gm.28272871059044247,,2026-08-27,ซึมม่ทาน ค่ะ ต้องเทสเลือด,น้องนี นราธิวาส,2026-09-01,keyword:โรคหัด
1096788219545214,https://www.facebook.com/photo?fbid=1096788219545214&set=gm.28272871059044247,,2026-08-27,น้องนี เเมว ไปหาหมอต้องเข้าในตัวเมือง ไปลำบากมากค่ะ,Sopa Phukahad,2026-09-01,keyword:โรคหัด
1096788219545214,https://www.facebook.com/photo?fbid=1096788219545214&set=gm.28272871059044247,,2026-08-27,หัดจะซึม อ๊วก ขี่แตก นอนเฉยๆ อยู่ได้ไม่ยาวถ้าไม่รีบหาหมอ เอดส์ ภูมิต่ำ เหงือกอักเสบ อยู่ได้ยาว,Chanon Pongthaisong,2026-09-01,keyword:โรคหัด
1096788219545214,https://www.facebook.com/photo?fbid=1096788219545214&set=gm.28272871059044247,,2026-08-27,Chanon Pongthaisong ซื้อยารักษาเองได้ไหมคะ,Sopa Phukahad,2026-09-01,keyword:โรคหัด
1096788219545214,https://www.facebook.com/photo?fbid=1096788219545214&set=gm.28272871059044247,,2026-08-27,Sopa Phukahad หัดไม่น่ารอดจ้า น่าจะตุยสถานเดียว รักษาเอง,,2026-09-01,keyword:โรคหัด
1096788219545214,https://www.facebook.com/photo?fbid=1096788219545214&set=gm.28272871059044247,,2026-08-27,พาไปตรวจกับคุณหมอ จะชัวร์กว่าค่ะ,น้ำหวาน ช่างเล็บรีวิว,2026-09-01,keyword:โรคหัด
1096788219545214,https://www.facebook.com/photo?fbid=1096788219545214&set=gm.28272871059044247,,2026-08-27,ขวัญกมล พิมพงษ์ การเดินทางเข้าไปในเมืองลำบากมากค่ะอยู่บ้านนอกส่วนมาก หมอก็อยู่ในเมืองในอำเภอค่ะ,Sopa Phukahad,2026-09-01,keyword:โรคหัด
1096788219545214,https://www.facebook.com/photo?fbid=1096788219545214&set=gm.28272871059044247,,2026-08-27,ควรพาไปหาหมอ ไข้หวัดก็จามมีไข้รักษายาก เอดส์แมวก็ต้องตรวจเลือด,Pattinee Mana,2026-09-01,keyword:โรคหัด
1096788219545214,https://www.facebook.com/photo?fbid=1096788219545214&set=gm.28272871059044247,,2026-08-27,Pattinee Mana บ้านอยู่บ้านนอกไกลมากค่ะ จะเข้า อำเภอดีก็ลำบาก,Sopa Phukahad,2026-09-01,keyword:โรคหัด
1381703807323772,https://www.facebook.com/photo?fbid=1381703807323772&set=a.309744487853048,,2026-03-10,ขอบคุณค่ะ,Phatchareeporn Yaengkam,2026-09-01,keyword:โรคหัด
1381703807323772,https://www.facebook.com/photo?fbid=1381703807323772&set=a.309744487853048,,2026-03-10,ขอบคุณค่ะ,สุชีลา พูลเจริญ,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-07,,ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-07,แจงดูแลตั้งแต่วันที่ทำประกัน จนถึงวันเคลม คุณพ่อคุณแม่สบายใจได้เลยค่ะ,ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-07,แจงประสานขอส่วนลดให้ทุกเคส น้องแอดมิท ไข้หวัดใหญ่สายพันธุ์บี รพ. รามคำแหง 2 แจงประสานงานแจ้งขอส่วนลดให้เรียบร้อยค่ะ ซื้อประกันกับแจง เจ็บป่วยครั้งใด ทักหาแจงได้ตลอด ใกล้ไกลแจงดูแลได้ไม่ติดขัดค่ะ ดูแลตลอดอายุกรมธรรม์ ปรึกษาได้ตลอดเลยค่ะ,ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-07,"เคลม มือเท้าปาก รพ. พญาไทนวมินทร์ 2 วัน ค่ารักษา 28,140 บาท ประกันจ่ายให้เต็มจำนวนค่ะ",ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-07,"เคลม RSV รพ.เอกชล2 5 วัน ค่ารักษา 54,582 บาท",ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-07,"เคลม ไข้หวัดใหญ่ A รพ.วิภารามอมตะนคร 3 วัน ค่ารักษา 39,496 บาท",ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-07,"เคลม มือเท้าปาก 2 วัน รพ.สินแพทย์เทพารักษ์ ค่ารักษา 29,518 บาท",ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-07,สวัสดีค่ะ แจงเป็นตัวแทนสังกัด ฟิน อินชัวรันส์ โบรกเกอร์ ยินดีให้ข้อมูลและคำแนะนำแผนประกันค่ะ ดูแลหลังการขายเต็มที่ ตลอดอายุกรมธรรม์ ไม่ทอดทิ้ง และหนีหายแน่นอนค่ะ,ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-14,เจ็บป่วยทุกครั้ง ทักหาแจงได้เลยค่ะ แจงประสานขอส่วนลดค่าห้อง ค่ายา ให้เรียบร้อยแล้วค่ะ ดูแลลูกค้าทุกเคส ไม่ทอดทิ้ง ไม่หนีหายแน่นอนค่ะ,ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-14,"เคลม ไข้เลือดออก รพ.ทักษิณ 2 วัน ค่ารักษา 17,535 บาท",ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-07-28,RSV โรค 7-11 ระบาดหนักช่วง ก.ค-พ.ย. มาตรงเวลาทุกปี เจ็บป่วยทุกครั้ง ทักหาแจงได้เลยค่ะ แจ้งแอดมิท RSV รพ.กรุงเทพขอนแก่น อยู่ใกล้ไกลไม่มีติดขัด แจงประสานขอส่วนลดค่าห้อง ค่ายา ให้เรียบร้อยแล้วค่ะ ดูแลลูกค้าทุกเคส ไม่ทอดทิ้ง ไม่หนีหายแน่นอนค่ะ,ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
122229527918487872,https://www.facebook.com/photo?fbid=122229527918487872&set=a.122102861294487872,,2026-08-04,แจ้งประกาศปรับเงื่อนไขการผ่อนชำระ แบบประกันสุขภาพและประกันเด็ก รวมถึงแบบประกัน FIN FOR KIDS PLUS มีผลประกาศใช้ วันที่ 16 สิงหาคม 2569 เป็นต้นไป ลูกค้าที่ต้องการผ่อนชำระ 6 งวด รีบซื้อภายในวันที่ 15 สิงหาคม 2569 ภายในเวลา 18.00 น เท่านั้นนะคะ,ประกันกับแม่แจง,2026-09-01,keyword:โรคหัด
